start	end	text
580680	588160	en el semanal vamos a pero ok esta se ha hecho esta yo la veo bien
588160	592280	si es que ya está hecho allí me quedo
594120	601560	va miren yo me voy a quedar en esta porque se hace esta para mí no es basura esta de chiles ya
601560	608120	es vieja y ya tengo un análisis previo hecho ahí tiene un patrón alcista con una pendiente negativa
608120	614800	en desarrollo con un volumen normal dentro del movimiento la tendencia es claramente alcista
615160	619960	entonces como yo no yo no trato de jugar a ser adivino de que a partir de aquí se desploma todo
619960	627040	yo lo que voy a hacer es en chiles sólo déjame ver el semanal porque tampoco quiero
629040	637680	perfecto bien lo que yo voy a hacer es abrir un spot infinity grid y la idea es la primera
637680	643720	compra yo la voy a hacer aquí entonces yo lo voy a ir a abrir ya y luego se los explico para que
643760	645480	no vamos al revés
647640	652520	el spot infinity grid lo que va a hacer es hacer su primera compra la más grande aquí
655040	663640	después voy a dejar órdenes de compra por acá en caso de que caiga hasta la zona de los 0.11
665520	672240	en el spot infinity grid sólo determinas el mínimo no el máximo hacia arriba techo
672240	677840	no tenés entonces yo lo que necesito determinar hasta dónde es el último soporte yo lo voy a
677840	684480	dejar hasta esa parte amarilla que está ahí miren lo voy a dejar en 0.0 90 entonces aquí
685600	693720	me voy a venir para este esta zona al grid trading y ahora sí me voy a ir a crear y me voy
693720	702600	al spot infinity grid y aquí voy a buscar la cripto que corresponde a chz creo que fue verdad
709160	719000	bien aquí la tengo si ustedes se fijan otra vez el precio más bajo que ellos me dan es 0.11 que
719000	726760	es donde inicialmente yo también lo vi pero lo acabo de comentar yo mejor lo voy a poner en el
726760	739760	mínimo en 0.0 90 creo que dije listo solamente ponemos un mínimo y aquí nuevamente yo le voy
739760	745440	a poner cuánto quiero ganar por cada compraventa como me lo está poniendo en porcentaje yo aquí
745800	752720	trato de ir al 1% pero en este caso le voy a poner 1.5 porque a veces sale 1.4 no sale como
752720	760280	perfecto no la ganancia y aquí yo le voy a poner la inversión todavía me queda en 8.348 dólares
760280	765640	aquí en este caso yo le voy a meter 3.000 dólares porque considero que no la voy a perder que quizá
765640	774120	quede un poquitito si sale mal me toca que esperar pero de perder no voy a perder y ahí están los dos
776120	782160	este en este si se fijan sólo le metí mil dólares porque aquí estoy asumiendo no más se ponga a ver
782160	792320	de lo cancelo porque esto no se supone que esto debería de ser bitcoin aquí se hz es mejor que
792320	803560	aquello según yo esto es digo cada quien conoce sus proyectos en chilis yo le meto 3.000 dólares y
803560	811760	lo que va a ser esto es que vaya a comprar hasta el punto más bajo que yo le he dicho en dónde
811760	833080	está entonces la diferencia no aquí mire dónde está 17 0.14 0.70 71 0.14 24 en cuanto le puse
833080	837680	yo pues
837740	839300	ajá
863080	873000	yo me acuerdo que le puse 0.09 entonces no como no porque después de 0.09
873000	876840	pasas a 10 centavos
877520	883960	entonces en la última compra me la dejó en 0.1071 porque él ya lo calculó
883960	892960	o sea yo le puse un mínimo pero la última compra va a ser en 0.1071
893040	900080	no lo hace exacto porque como en este caso en el neutral si lo hace aquí
900080	904360	respetamos lo que él nos pone ahí por qué porque esto ya es un
904360	910800	poquitito más inteligente y por eso es más fiable porque lo que hace él él va
910800	916920	a ir a comprar todo lo que pueda hasta la zona esta última de compra
916920	922720	si 0.1071 si me voy al gráfico voy a poner una línea
922720	928520	0.1071 verdad 0.10
937080	941560	aquí vaya
942120	947980	nosotros tenemos este punto de control que se supone que es un soporte y vuelvo
947980	955320	insisto yo hago esto sólo en bitcoin o sea chz no está mal
955320	960600	pero yo lo hago sólo en bitcoin porque si cae de aquí hacia abajo yo me voy a
960600	967600	quedar con chz con 3000 dólares de chz a martes
967600	973880	y con chz tampoco voy a martes no o sea aquí podría decidir ponerle como un
973880	977080	estopo algo pero no no creo que la vaya a perder honestamente por el patrón que
977080	979200	tiene
979280	984000	esto otra vez solamente bitcoin porque si te cae por debajo de este point of
984000	990200	control te quedas con chz si comienza a subir
990200	995200	o sea para abajo estamos claro verdad cae por debajo del precio mínimo que le
995200	999880	terminamos y nos quedamos con esa cripto
999880	1004760	por eso no lo hagan en otra cosa que no sea bitcoin porque en bitcoin aunque
1004760	1010520	nosotros nos quedemos esperando en algún punto vuelve y sube
1010520	1015040	o sea no vamos a perder que eso es lo que nosotros buscamos no perder pero en
1015040	1020080	las criptos en chz y en muchas otras la probabilidad de que no vuelvan a
1020080	1028320	subir es es alta bien ahora qué pasa si esto está perfecto lo que me dieron ahí
1028320	1031840	le agradezco a alguien que me lo pasó por allí
1031960	1038760	si esto comienza a subir esto va a comenzar a vender aquí esta es la
1038760	1044080	primera venta que va a ser en 014 48 va a ser su primera venta que a nivel
1044080	1046480	gráfico
1046680	1052480	sería ya te digo 014 90 y me pasa
1053320	1060000	yo se la voy a poner ahí esta es la primera venta que va a hacer
1060320	1063440	ven la diferencia
1063520	1069760	miren el pedacito o sea si sube este pedacito aquí vende y ya te va a poner
1069760	1076160	que hizo el primer arbitraje ok no más venda aquí deja una orden
1076160	1084720	aquí como una orden límite de activación vamos a ojalá suceda pero
1084720	1091120	un pelo no es broma miren
1091120	1098720	digamos que aquí logra llegar y vende entonces lo que va a ser este grid es va
1098720	1105360	a dejar una una orden de compra por la parte baja es decir por aquí
1105360	1110800	por aquí entonces y aquí comenzamos con la
1110800	1115880	explicación el precio sigue subiendo sigue vendiendo sigue subiendo sigue
1115880	1122760	vendiendo vendiendo vendiendo que son estas verdad todas las rojas estas son
1122760	1130200	ventas la otra por ejemplo sería en 14 72 14 95 y así sucesivamente
1130200	1135800	sucesivamente hacia aquí bueno ahora vamos a asumir que ya el precio
1135800	1138760	está por aquí
1139720	1146680	este ha dejado órdenes aquí en el futuro hay órdenes así ve
1147680	1153720	de repente ustedes ven que salió una velita del demonio así
1156680	1162840	por la volatilidad sale a hablar pahuel miren a mí me pasó y qué cosa tan
1162840	1169000	maravillosa sale a hablar el señor sale la velita vuelve a acumular todo y
1169000	1175080	vuelve sobre el mismo puesto por eso este en este difícil perder o sea hay
1175080	1184040	que ser bien bien malo para perder pero es quien que se ha salado como
1184040	1193640	suponemos que esto es bitcoin yo creo que es salado y algo más
1194240	1198960	si lo hacemos en criptos cuidado pero en bitcoin usted no pierde entonces como
1198960	1204960	sale el mechazo vuelve a comprar bitcoin y cuando sube vuelve a vender
1205040	1210880	y vuelve a dejarlas entonces cuando no cuando nosotros tenemos activado esto la
1210880	1215560	volatilidad es nuestra amiga porque cada mechazo que pega hacia abajo acumula
1215560	1221280	bitcoin y cuando se levanta lo vende y comienza a sacar puros dólares de ahí
1221280	1226000	porque eso es para sacar dólares del mercado entonces entre mayor volatilidad
1226000	1230600	tenga bitcoin más gana usted y sin hacer nada porque esta es la
1231160	1238320	sí ahora el caso malo es que se caiga por debajo de esta zona y usted se quede
1238320	1244960	esperando entonces si nosotros tenemos una buena gestión de capital nos vamos a
1244960	1248600	quedar esperando sí pero en bitcoin
1249240	1259280	ahora no no no y para qué seguía le metemos bien vamos bien de una sola vez
1259680	1264160	allí sólo como le digo que le chen salga corriendo de allí no hay manera de
1264160	1269800	perder y no ves que yo no he perdido ni uno pues ya vas a ver es que por eso se
1269800	1272560	los pongo porque
1272800	1278280	mira ahí están rojos no importa eso hay dejálo no lo veas
1278280	1284040	estos estuvieron rojos en algún momento todos estos
1284040	1288680	de hecho no más lo brise están en rojo y ahora voy con estamos en este spot
1288680	1293720	infinitíric no he perdido ninguno y no voy a perder no voy a perder ninguno
1293720	1300520	ahora si ustedes se fijan hay algo que no se han fijado en algo
1304160	1309560	no porque la cuenta es de backtesting no pero yo por ejemplo aquí por ejemplo
1309560	1316400	aquí le metí cinco mil dólares este duró dos días y le gané 290 dólares en
1316400	1322800	dos días con un capital de cinco dólares bajo riesgo me llevo unos 200
1322800	1327920	digamos 300 dólares para redondearlo con una inversión de 5.000 y estos son los
1327920	1331560	arbitrágeme las veces que compro y vendió aquí abajo
1331560	1338640	este bot no sabe perder o sea usted nunca va a ver que aquí le venden pérdida
1338640	1344680	y él tampoco tiene sentimientos y no eso es una ventaja porque él ve rojo y él
1344680	1349240	le vale madre él no vende él no va a vender va a vender sólo si están
1349240	1354560	ganancias y va acumulando tres dólares tres dos miren
1354560	1361600	ven como él compró aquí y vendió aquí él no sabe perder ahora
1361600	1366880	por eso le digo solamente en bitcoin porque si lo llegan a hacer en otra
1366880	1371800	cosa y se les del mercado se desploma yo sí estaría dispuesto a quedarme con los
1371800	1378400	bitcoin pero a quedarme con un pp o chip o paco no por eso esto seguro dentro de
1378400	1383200	lo que cabe no entonces yo llevo dos en ejecución allí donde está y vamos a
1383200	1386480	ir a ver por ejemplo
1386560	1393760	bueno aquí si tienen dudas yo creo que no verdad está como fácil simple o lo
1393760	1396480	sienten complicado
1396720	1400520	este es más simple todavía
1401800	1408800	ese nada más le ponemos el más bajo, el otro tiene que llevar el que es más alfín
1408800	1414480	fíjense que en estos casos nosotros solamente definimos el precio más bajo
1414480	1419320	porque a la hora que o sea no hay manera de perder si sube
1419320	1425480	no hay manera y como nosotros sabemos que el mercado es altamente volátil de
1425480	1429840	repente sale un loco le mete un mechazo hacia abajo y usted ya tiene todas esas
1429880	1435880	órdenes puestas ahí que lo hizo él entonces agarra todas esas compras y a
1435880	1442400	medida va subiendo va vendiendo que son los arbitrajes que nosotros le
1442400	1447400	definimos ahí que creo que dijimos 1% verdad entonces él no sabe perder solo
1447400	1450080	sabe ganar
1451120	1453600	no
1454360	1462920	tenés que abrir otro y hay que leer eso es importante miren a mí ya me
1462920	1469320	pasó entonces voy a no lo voy a cerrar pero quiero que vean algo
1469320	1475440	asuman que este es bitcoin y recuerden no importa que lo vean rojo lo que sí es
1475440	1481320	importante es lastimosamente hoy que estoy con ustedes no puedo abrir un
1481360	1487720	bitcoin porque no tiene para abrirlo ahí ahora bien
1488040	1496680	si usted llega a cerrar una de estas dos cosas en así estando rojo y no le va
1496680	1500560	a perder vamos a hacer el ejercicio con la más mala
1500560	1506520	con dusk mire lea bien lo que dice ahí yo ya
1506520	1512800	perdí así no le estoy diciendo a usted que que que lea porque yo sea malo sino
1512800	1515880	porque yo ya perdí así
1517720	1523560	exacto el exchange le está diciendo mire no no no no next piensa que windows
1523560	1530880	next next next next next mire dice confirmar para cerrar la estrategia
1530880	1537120	grid de dos contra usdt y dejar que el sistema te ayude ojo que nos va a ayudar
1537120	1545920	a vender aquí debería decir bitcoin a usdt imagínese que usted compró bitcoin
1545920	1552880	en 60.000 abrió un grid y le cae a 30.000 usted lo va a ver rojos si usted
1552880	1559040	le llega a dar confirmar aquí usted compró en 60.000 le vendió en 30
1559760	1564720	gran ofertomba lo que hay que hacer aquí es leer y
1564720	1569360	entender que no queremos que venda porque nosotros vamos a acumular bitcoin
1569360	1575400	sí entonces como estos spots seleccionamos aquí y le damos confirmar
1575400	1581640	entonces si yo llego a hacer eso me voy a quedar con estas cosas
1581720	1589520	obviamente yo no quiero esto pero bitcoin sí claro bitcoin sí esto no
1589520	1594920	esto no bitcoin sí entonces le digo porque si en algún momento llegan a
1594920	1600720	abrir un spot y infinity grid o el neutral y no leen y le dan vender van a
1600720	1607240	perder y no hay manera de reclamar ya saben ustedes
1607560	1614120	una vez le de vender se fue o sea aquí perdería
1614600	1619920	siete dólares aquí perdía perdería 10 dólares pero el punto no es perder eso
1619920	1624840	sino que cuando ya usted está invirtiendo su dinero en una cuenta de
1624840	1629800	verdad para esa de verdad pero sólo es poquito no
1630480	1639760	perder esos bitcoins sí me dolería o sea por por no leer porque sí sólo un
1639760	1645960	texto pequeño hombre y yo ya perdí así entonces a usted que no le vaya a pasar
1645960	1654240	y esto es en bnex ese mensajito en otro exchange no sé cómo le va a aparecer
1654240	1659000	entonces ese va a cambiar dependiendo del exchange en donde esté sí entonces
1659000	1665280	ahora sí tienen alguna pregunta con ese spot infinity grid y en dónde
1665280	1668000	utilizarlo
1668200	1674240	no verdad la verdad es que lo en bitcoin lo podés abrir y nunca los arriesgo como
1674240	1679840	él no tiene techo en lo único que va a hacer es
1681360	1688400	comprar cada vez que cae y se va un millón y él sigue vendiendo y saben
1688400	1692880	por qué porque como el mercado es cíclico o sea no es que bitcoin le hace
1692880	1699840	así sino que en algún punto bitcoin es así y tiene su caída entonces cuando
1699840	1704840	va subiendo las órdenes suyas van quedando debajo cuando cae vuelve a
1704840	1708040	agarrar más como que como que si alguien como que se come lo que está abajo
1708040	1712360	entonces luego vuelve a subir y comienza a vender en la siguiente onda bajista
1712360	1717160	vuelve a comer y así se va tragando cuando cae traga y luego como que
1717160	1721720	vomita no vuelve a tragar vuelve a vomitar vuelve a tragar entonces él es
1721720	1725640	puro billete él está tirando dólares a usted
1725640	1732280	así bueno ahora si es que la cosa fuera parabólica entonces no nos sirve
1732280	1737280	pero como sabemos nosotros que el gráfico de bitcoin es así en ondas
1737280	1741880	entonces él come cuando cae y vende cuando sube o sea como que lo vomita y
1741880	1747360	en eso usted le va jalando ahí los dólares al mercado
1748360	1753520	pues sí pues sí por eso es que fíjate que yo estoy haciendo lo que me
1753520	1757360	siguen a mí los profesores en la universidad te dan la parte más difícil
1757360	1762280	primero y después te salen con esto y allí te uno se enoja y dice por qué
1762280	1765520	rayos no comenzó con esto
1766520	1771320	no se comienza con esto porque si o sea hoy ustedes dicen así que esto está
1771320	1776480	más fácil claro está más fácil pero hay que entender el proceso una vez
1776480	1780120	entendes el proceso llegas a la conclusión que
1780120	1786200	ganas tiempo ganas dinero y no te vas a futuro habay y con una tazita de café
1787200	1795040	no aquí el spot infinity es en tendencia salsistas si aquí futuros no
1795040	1800000	porque miren yo le voy a decir algo ustedes pueden probar con los es por el
1800360	1806360	grid de futuros a mí no me fue bien en mi práctica
1806360	1811280	a mí me fue bien con el spot neutral y con el spot infinity grid yo allí voy a
1811280	1819360	ganar con el otro no entonces el spot infinity grid en tendencia
1819360	1825760	salsistas de preferencia en una onda 2 después del rompe y apoya pues
1826760	1834400	el neutral cuando ustedes determinen que dentro de una tendencia sista se gira
1834400	1838520	el monitor a la baja agarra pendientes negativas y ustedes determinan que se
1838520	1845680	forma un rango determinan parte baja parte alta y lo abren solamente en
1845680	1852040	bitcoin en otra cosa no pues como es bitcoin yo no yo yo en bitcoin nada yo
1852040	1858120	le meto ahí si es que bitcoin techo no tiene en la gente que se meten perdón
1858120	1864160	la gente que se meten bitcoin en short yo no sé qué les han dado pero
1865560	1870840	perdón es que era de aquí de tal en el que me estaba escribiendo pensé que era
1870840	1875520	algo de aquí del evento nosotros es que creo que hay fiesta
1875520	1880760	pónganse las pilas y no nos vamos a ir a la fiesta pues sí entonces estamos
1880760	1883320	claros hasta ahí
1885840	1895320	ok ajá si ajá si no no ya terminamos no yo ya no voy a estar metiéndome dinero
1895320	1899440	en esas cosas que tampoco me la miren aquí le metí mil ahí aquí tres mil
1899440	1903800	aquí tengo que esperar a que se ponga verde y cierro eso yo no me voy a quedar
1903800	1909040	ahí lo hice como ejercicio porque estoy con ustedes y quiero que vean cómo se
1909040	1914960	hace pero se hace en bitcoin no en ios que en neo que en chepe paco jesus no no
1914960	1920640	no no esto no sé una que se llama así hay una que le han puesto jesús y lo
1920640	1927240	hacen con ocho y todo es yo hice esto a manera educativa pero no yo no voy a ir
1927240	1930720	a abrir otro en ios ni de broma
1931720	1940280	veámoslo pero hola así te vi dime oye este mi pregunta es más al referente
1940280	1945920	del punto de entrada en el infinity grid lo que pasa es de que cuando bitcoin
1945920	1953560	llegó a 72 mil 71 mil este pues en base a mi análisis previne que iba a caer
1953560	1958960	aproximadamente a 60 mil no más que yo abrí el grid en 71 y establecí como
1958960	1965320	punto mínimo este los 60 está bien abrirlo de esa manera o es esperarme a
1965320	1971880	que caiga 60 para abrirlo y ver si entre más abajo lo agarré es mejor ok porque
1971880	1976320	mi lógica era de que donde si lo abro en 71 en automáticamente en el retroceso
1976320	1981240	va a empezar a hacer las compras para cuando agarre nuevamente digamos la
1981240	1986160	direccionalidad al cista y a ir cargado esa era mi lógica no sé si este mal
1986160	1991200	pues yo creo que si está mal porque como acordate aquel abre más entonces y
1991200	1997600	la primera compra es la más más grande entonces si abrís una compra más
1997600	2003760	grande en 61 a partir de ahí ya vas con el movimiento y como hemos dicho que
2003760	2009080	bitcoin vamos a ver a bitcoin aquí si tienes razón en cuanto al movimiento
2009080	2014560	sobre la media pero tiene el mismo patrón que todo lo demás en el caso de
2014560	2019200	de él te voy a mostrar algo
2019360	2023520	nosotros venimos hablando de que esto es un lateral no pero digamos si tú lo
2023520	2029440	agarras aquí aquí lo agarraste verdad ok
2029440	2035400	ok si tú lo agarras aquí al bajar comienza a acumular y al subir comienza
2035400	2042960	a vender pero como este punto es del mismo tamaño que este tu grid no se va
2042960	2049080	a poner verde hasta que esté por arriba de aquí revisado y está rojo
2055080	2062560	en una onda a o c porque porque estuviera verde el tuyo
2062560	2067760	entonces en este momento tú lo tienes en rojo recuerden el precio en el que
2067760	2074400	ustedes abren mientras esté por por debajo de esa zona va a estar rojo no
2074400	2077280	me gusta decir rojo pero para que se entienda que van a estar viendo como
2077280	2081920	pérdidas no entonces si lo hubieras abierto en 63 mil te seguro que lo
2081920	2086960	tuvieras verde ya o sea en este momento porque porque como el mercado es cíclico
2086960	2090880	si yo me voy a un gráfico de cuatro horas él hubiera estado operando todo
2090880	2095600	este rango haciendo lo que te comenté es decir si tú lo hubieses abierto voy a
2095600	2100560	quitar esto digamos si tú lo hubieses abierto aquí
2100920	2108480	con la subida vende y luego te acumula dos aquí luego vende aquí y en esta
2108480	2114480	caída te vuelve a acumular aquí luego aquí estuviera vendiendo ya otra vez
2114480	2119920	entonces siempre si lo van a hacer así sólo en bitcoin y traten de agarrarlo de
2119920	2125440	preferencia después de una buena caída digamos recuerden que el 20 de abril
2125440	2130480	tenemos el halvin de bitcoin si entonces
2130760	2135600	yo digo que unos 5 o 6 días antes del halvin no hay que andar operando
2135600	2140400	no hay que inventar porque se va a poner fea la cosa
2140920	2146640	y unos 5 días después del halvin tampoco ahí dejemos que otra gente opere
2146640	2151440	eso bueno yo no voy a operar eso yo de hecho ya estoy un poco cansadito voy a
2151440	2157600	dormir entonces yo no voy a estar operando eso pero siempre traten de agarrarlo en la
2157600	2162960	parte más baja porque ahí se ejecuta la compra más alta en caso que de aquí
2162960	2167520	comience a bajar que acumule pero si comienza a subir comienza a vender luego
2167520	2173740	acumula va vendiendo y va dejando órdenes aquí entonces mientras no cae no
2173740	2180960	compra pero ustedes saben que en algún punto cae cuando cae compra se vuelve a
2180960	2184840	ser como gordito no entonces luego comienza a subir y comienza a vender se
2184840	2190040	va haciendo flaquito y de repente se comienza a llenar cuando cae
2190040	2195520	nunca jugaron bueno no olviden tengo mucho que hacer ahorita
2195520	2198680	preguntas amigos
2199160	2203880	aquí tenemos un par de preguntas en línea algunas de hecho son referentes a
2203880	2207960	la gestión de capital cuál sería la billetera que corresponde a los
2207960	2214200	diferentes tipos de grid ok vamos a agarrar
2214200	2219720	yo bueno opino yo creo que aquí tengo el
2219720	2226440	no quiere bien yo quiso no no quiere es este miren
2226440	2232920	como eso nosotros sólo lo podemos hacer en el exchange entonces si se acuerdan
2232920	2237240	este cuadrito les dije que tenían que aprendérselo de memoria porque si lo
2237240	2243600	llegan a hacer mal van a tener líos entonces aquí estamos hablando de spot
2243600	2250480	es change diario por eso que cuando me daban el semanal no me hace mucho sentido
2250480	2256440	porque es demasiado tiempo en el gráfico diario pueden pasar por patrón es decir
2256440	2265080	en un lateral una onda digamos un abc son 10 20 30 40 días
2265400	2273360	sí o sea 10 velitas por cada patrón cada flechita no sí
2274280	2280520	no yo creo que ahí se me ya no se me durmieron o sea hemos dicho que cada
2280520	2285040	patrón en el gráfico diario nosotros proyectamos una velita perdón una una
2285040	2290160	flecha ponemos una flecha a la vez calculamos más o menos 8 de 10 de
2290520	2296720	digamos 10 velitas como son del diario esos 10 velitas son 10 días entonces en
2296720	2305400	un lateral por ejemplo del neutral son 10 20 30 40 hasta la onda c si nosotros
2305400	2313560	vendemos en la b son 30 días o sea vamos a un mes aquí con ese grid abierto
2313560	2321160	neutral ahora si fuese un spot infinity grid como no tiene techo nosotros lo
2321160	2326400	podemos mantener todo el tiempo que queramos pero eso sí acuérdense que
2326400	2331700	están en un exchange yo los quiero mucho los exchange pero ellos son foco de
2331700	2338680	ataques de hackers y de todo por eso si ustedes ven en ese cuadrito yo bajo un
2338680	2345760	poco y van a ver que ahí sólo tengo un 20 por ciento de capital
2347160	2356800	existe 20 por ciento capital tengo ahí y ya porque esa es una herramienta del
2356800	2359400	exchange
2360160	2366640	listo otra pregunta por favor pregunta felipe el infinity grid sólo se abre en
2366640	2370920	una tendencia el sista al final de una onda a
2373280	2377920	traten de agarrarlo lo más abajo que se pueda yo la verdad no estoy abriendo
2377920	2384720	en fin de tigrid en este momento en bitcoin es que es que como
2385280	2391600	es que ya no tengo dinero para meterle pues pero si usted tiene por los 61 mil
2391600	2396040	estaría bien abrir uno pero con una buena gestión digamos un 20 por ciento
2396040	2398800	del 100 que tenga
2399360	2405400	no le va a ir a meter todo ahí de golpe o sea bien dividido
2405400	2411560	y cada que le caiga 10 mil puede puede abrir otro recuerden que no le van a
2411560	2416240	cobrar comisiones por mantenerlo abierto la comisión se la van a cobrar por
2416240	2421640	compra y venta de spot por eso es que yo no estoy de acuerdo a meterle a tratar
2421640	2428120	de ganar 0.02 por ciento y meterles 63 de allí en un pedacito así porque
2428120	2431680	porque cada vez que compra y venta me cobra comisión en el exchange entonces
2431680	2436680	voy al uno 1.5 por ciento para asegurarme de lo que gane le pago el
2436680	2442840	exchange y me queda algo para mí no siguiente
2442840	2447880	preguntan en la creación del spot grid las cuadrículas deben configurarse
2447880	2451760	aritméticas o simétricas
2451760	2457680	ni idea yo no me fijé en esa parte ni siquiera lo vi
2457680	2461280	yo honestamente no sé
2461280	2464400	o sea no sé ni siquiera cuál es la diferencia yo lo que quiero es ganar
2464400	2469280	billete y ya está cómo funciona por detrás no hay le preguntamos luego algún
2469280	2473080	developer yo no no
2473080	2477520	yo lo que quiero es que se ponga verde y ya
2477920	2481360	cómo funciona por dentro no sé ya yo les pregunto y luego les mando la
2481360	2484720	información pero de en serio no sé
2485600	2491080	siguiente preguntan en caso de que el grid se salga para arriba en ese caso si
2491080	2495160	le damos cerrar automáticamente claro porque estarías en verdí estaría
2495160	2500720	ganando dinero el problema no es que suba cuando sube todo ganamos no hay
2500720	2504840	manera de perder ahí ninguno de los dos el problema es cuando cae por eso es que
2504840	2509480	le digo solamente en bitcoin no puedes hacerlo en otra cosa
2509480	2513400	porque porque todos estamos de acuerdo en que bitcoin al ser cíclico en algún
2513400	2520440	punto vuelve y sube hasta los que compraron una vez pasada en 69 mil se fue
2520440	2523640	72 no perdieron
2523920	2530360	siguiente después del halving sería bueno usar el spot infinity grid en
2530360	2535120	bitcoin estimando su caída alrededor de 50 mil
2535120	2540120	pues yo no tengo proyección que vaya a caer a 50 mil yo sólo tengo una
2540120	2546560	proyección que puede caer hasta 61 mil entonces no me gustaría decir que se
