start	end	text
276360	285400	un tejón en mayor probabilidad ahora si este movimiento fuera después de un lateral entonces
285400	292520	creamos hay que creérnoslo pero mientras haya volatilidad no sólo es un robot el cista la media
292520	298320	para seguir cayendo lo que pasa que la media ya cuando se rompe ya dice la gente no es que él dijo
298320	305840	hasta la media pero no necesariamente tiene o sea no es perfecto esto pues o sea no es que
305840	312040	tiene que llegar cabal a la media justo a la media y caerse no el resultado entonces
313680	323440	en este punto ustedes ven se gira la alza pasa el tiempo todo el monitor este rojo y el precio
323440	328960	lateraliza por debajo de la de 55 aquí no entra en long nadie
332760	338400	entonces entramos aquí en short y el stop por arriba de la media de 55 es decir que
338400	343900	cuando yo explique eso eso tenía un patrón en todas partes ya van a ver básicamente era
343900	352120	este miren la posición corta tendría que haber sido así y el target o sea en este momento el
352120	358280	target va genial ahí pero cuando uno está en tiempo presente no te puedes imaginar hasta dónde
360960	366920	lo que hacemos es darle seguimiento en este momento deberíamos estar ya poniendo por aquí
369000	377680	una toma de ganancias y lo dejamos que haga lo que vaya a hacer si se regrese que no saque con la
377680	383880	ganancia que tengamos pero si sigue cayendo mantenemos con una de estas que logran agarrar
383880	390440	bien recuperan dos o tres stop que les haya tomado veamos otro ejemplo de los análisis que ya tengo
390440	399000	hechos veamos el de el de metis alguien me lo pidió en algún momento si ustedes se fijan el
399000	401800	escenario es básicamente igual
405320	412760	no aquí si estuvo un poco más complicado quien me pidió esto un poquitito más complicado pero igual
413760	414600	salió bien
417160	422360	el monitor toque el punto cero si ustedes fijan se fijan el precio sigue por debajo de la media de
422360	429520	55 el monitor se pela de que se gira la alza indicándome que va a tener fuerza el movimiento
429520	439480	alcista no este o sea el anterior este porque esto cuando se gira la alza se gira antes o sea aquí
441800	448440	si lo ven ahí o sea estos son solo rebotes pues como la tendencia la traemos bajista no que
448440	453120	traemos estos grandes mechazos sí pero eso lo que pasa es que se llama se llama esto metis
454640	460920	entonces esto en bitcoin no lo van a ir a ver pero ya en cosas así sí estos mechazos
462720	469760	por eso es peligroso porque uno se queda poniendo un stop aquí aquí entonces te
469760	475120	sacan y luego cae pero el patrón es el mismo entonces veamos otro
478440	484920	veamos los que salieron bien primero y después vamos a ver el que salió mal que por cierto es
484920	488080	un blanco miren este otro a partir de aquí
497080	504720	vemos un lateral una pendiente negativa el monitor toque el punto cero y el precio no hace nada se
504720	515360	supone que a partir de aquí tendría que haber subido se supone y aquí cuando el tiempo y yo
515360	524880	no sé por qué cuesta tanto esto miren este pedazo ese pedazo amarillo es tiempo lo voy a
524880	528880	poner un poco más así desde aquí
534720	546000	vaya a ver nosotros asumimos bueno no asumimos esto funciona que a partir de aquí esto tendría
546000	553320	que subir pasa todo este tiempo se desarrolla un pequeño vaya verde que no importa eso sino
553320	561840	que es todo el tiempo pues este pedazo y no sube entonces aquí no nos queda más que entrar en short
562640	569520	y si vuelve a pasar el tiempo y no cae cancelamos pero en este caso sí cayó
571320	577280	es decir imagínense ustedes que el precio que me sale no sigue haciendo esto mismo
579080	586480	cuando el monitor toque el punto cero cancelamos independientemente si ganamos o perdemos no salimos
586480	594640	esta salió bien el único que salió mal es el long entonces vamos a ver qué pasó con ese long
594640	599800	porque obviamente salió mal porque está aquí y es wrong vamos a ver qué pasó
606240	614040	ah qué bonito este ejemplo está perfecto miren aquí en el tiempo me voy para atrás miren
616480	638760	esto esto le va a pasar la tendencia que yo traigo aquí en cuatro horas es
638760	640680	al cista pero en el diario dejemos verla primero
643200	651080	claro es al cista la tendencia del diario esa era al cista o es al cista ya la voy a ver
651080	655320	pero en el momento en que yo hice el análisis era al cista
655320	670280	en el gráfico diario entonces en el gráfico de cuatro horas yo lo dejé en long tendría que haber sido
675240	682140	tengo un monitor rojo y una pendiente negativa que parece que se va a girar a la baja como yo
682140	688500	sé que la tendencia que traigo en el diario es al cista yo aquí entré en long entonces me salió mal
690500	697380	porque es una estrategia no es o sea no le van a pegar 10 de 10 no pero si ustedes tres buenas
697380	704620	y una mala entonces aquí donde hay que cuidar el stop porque se supone que tendría que haber salido
704620	711700	bien y salió mal si le doy play ustedes van a ver que tiene un patrón operado en favor de tendencia
712140	718580	pero que sale mal ve aquí
723340	729740	aquí lo que hizo fue hacer un doble valle rojo con fuerza para abajo aquí perdí el stop
731180	738620	y no lo duden pierdanlo porque como les dije el principio esto no si alguien le dice que la
738660	746060	gana a todos les están mintiendo o es analista aquí se pierde porque en el momento en que yo
746060	753620	lo dejé al cista creo que fue por aquí quiero ver o aquí está la flecha hombre ahí está la
753620	759940	flecha ve entonces en ese punto el precio ya ha tenido un lateral y un retroceso a esta zona
759940	763700	entonces como yo sé que la tendencia que traigo del diario es al cista
763700	775700	2 2 si yo no voy a operar contra tendencia aquí me salió mal ve agarra fuerza para abajo aquí
775700	783180	tendría que haber perdido el stop ahora que es lo más importante la esto de arriba
783180	794300	no no nos engañemos nunca las van a ganar todas esto esto es el profit
798300	804180	está en español no perdí de ese ganancias y esto es lo importante la sumatoria de todo
804180	811740	esto es cierto me salió una mal pero tengo tres buenas el nivel de cierto está correcto si alguien
811740	818100	le dice que las ganas es que no no es como que yo salgo operando en un yate allá en el gran
818100	824740	solazo con la arena el viento y todo y no olvidenlo salió mal y punto y es bueno reconocerlo para que
824740	832500	la hora que le pase a usted pierde este stop esto es paper trading pero es mejor perderlo a quedarse
832500	837780	dentro listo bien vamos a continuar
840740	843380	a ver permítanme que los que están en línea
848140	849540	ok listo seguimos
853860	856820	bien con los patrones de entrada llevamos
856820	871100	ya completos este este ya lo vimos este ya lo vimos este ya lo vimos nos hace falta este
873420	882220	saben qué pasa con eso que está en pantalla y ese es un poco más complicado porque como siempre
882220	888660	lo dejamos con una divergencia el cista dentro de una tendencia el cista como rebote el cista
888660	897820	la media entonces en el tiempo presente uno asume que aquí va a caer por por la volatilidad de las
897820	903100	medias móviles y uno porque ya lo estudiamos asumimos que va a caer aquí entonces nosotros
903100	908580	lo que hacemos es salirnos de ahí no meternos en short y porque este bitcoin
910620	918900	o no sí por aquí creo que lo puse bueno miren en este gráfico tiene una entrada confirmada
918900	926820	vemos un robot el cista al cista la media de 55 resultado de una divergencia el cista eso
926820	934100	hace referencia a esta divergencia al ciste con un rebote a la media no y lateraliza mientras
934100	942420	pasa el tiempo y no cae hace referencia a este lateral el punto de control que es esta línea
942420	951140	blanca que está aquí es el soporte por excelencia entonces vamos a ver ese gráfico para que lo veamos
951140	957020	así como por aquí tuve que haber dejado
959780	965820	busqué voy a buscar un ejemplo de ese creo que quizá lo tengo por aquí
967820	971860	ese es bitcoin sino igual lo voy a ver en bitcoin yo ya sé dónde está
975420	977140	de hecho es este mismo pero
981140	1007500	voy a usar este de ejemplo ese es bitcoin cuando estábamos en 25 mil dólares
1011700	1020260	aquí hay un lateral si lo ven más pequeño sí pero es este mismo entonces
1021700	1030380	eso es lo que le digo yo lo dejaba al cista hasta aquí en tiempo presente hoy sabemos que rompió
1030380	1035940	la alza pero antes de romper a la alza siempre se forma un lateral donde las medias móviles
1035940	1044740	se estrechan y luego si pasa el tiempo y no cae a por aquí tenemos que entrar a la alza entonces
1044740	1050700	incluso yo tengo todos tengo desde que público bueno esto no es público desde que lo agarré
1050700	1058740	por acá en análisis no no les puedo decir que compré aquí aquí aquí aquí pero desde en análisis
1058740	1070180	no como un robot el cista se forma un lateral aquí y luego ya ven ustedes qué pasa así miren miren
1071620	1080140	todo este este pedazo miren cómo cómo sube y luego el precio se queda aquí arriba por la media
1081700	1087820	yo creo que aquí se me perdió la media pero el precio se queda topadito de la media y el
1087820	1097300	tiempo pasa ya lo vamos a ir a ver y luego revienta la alza ese tiene la continuación del análisis
1098940	1099740	digamos
1102820	1110340	allí estábamos en fecha marzo 16 de 2023 yo estaba posee una flexa para abajo y siempre va a ser así
1111100	1120420	pero después pero después de que el precio lateralizó lo actualicé y le puse una flecha
1120420	1125660	hacia arriba bien ya lo vi que están ahí vivos vamos a hacer algo ahora vamos a darle seguimiento
1125660	1131140	a ese mismo análisis para que vean ustedes el patrón en donde nosotros definimos que ese es
1131140	1136500	un rebote al cista la media para seguir cayendo pero qué pasa después de que rebota la media y
1136500	1142900	vemos que no cae entonces yo lo tengo y esta es bitcoin y lo voy a buscar porque después de
1142900	1150340	este que fecha dijimos antes de que se me olvide cuando ya se me olvidó marzo 16 ok perfecto
1150340	1156340	después de ese yo le hice una actualización y recuerdo haberle dejado una flecha para arriba
1156340	1161820	pero quizás fue en algún streaming y no lo publiqué puede ser tal vez sí
1167220	1168300	aquí está
1171620	1179980	ya lo vieron es el mismo cuando yo le puse la flecha para abajo estábamos aquí 16 de marzo
1179980	1185660	dijimos verdad aquí está abril marzo está un poquito más atrás se acuerdan que lo acabamos de
1185660	1194660	ver entonces si se fijan esa flecha desapareció porque todo este pedazo me marcó a mí que en el
1194660	1201820	semanal ya no iba a caer sino aquí va a subir pero aquí yo lo dejo bajista pero pasa todo este
1201820	1209980	tramo y el precio no cae entonces como no cae aquí no tengo más que ponerle una sola flecha para
1209980	1217420	arriba porque si en este pedazo no cayó significa que todos estos no vendieron si o no bueno y ya
1217420	1224900	después obviamente ya no fuimos hasta hasta arriba pero en la actualización que yo le hice
1224900	1231020	a esto yo comentaba que aquí se iba a formar un lateral y también lo tengo lo vamos a ver cómo
1231020	1239260	saber que se va aquí a detener con mi estrategia eso se puede lograr a ver se los muestro y aquí
1239260	1240020	la pared está mira
1243660	1246420	después se detiene aquí
1248900	1253220	se acuerdan que estábamos aquí pusimos una flecha para arriba cuando llegamos aquí dije
1253220	1259700	que iba a lateralizar de aquí hacia arriba creo que tengo también otro creo que tengo otro
1270260	1279300	no este sería el último este en el semanal estoy este lo voy a dar play nada más miren
1279300	1288420	dónde estamos yo ojalá me equivoque pero desde que venimos aquí que lo dejé en rebote el cista
1288420	1294660	luego llegamos aquí no cayó pasó el lateral puso una flecha el cista luego llegó luego
1294660	1299060	llegamos a esta zona y dije que aquí va a ser una zona de duda el precio se detiene de subir y
1299060	1305060	luego finalizamos en una una 13 miren dónde estamos en tiempo presente para mí ojalá me
1305060	1312740	equivoque porque desde aquí ya lo vimos que va bien y aquí yo aquí no compro nada a mí hay que
1312740	1318380	medir en de los que los gtf y no sé qué cosa pero no vendo o sea lo que tengo en el mensual
1318380	1324500	eso no lo voy a vender pero para mí estamos en el final de una onda 3 entonces el final
1324500	1329500	puede estar en 885 mil dólares lo hemos visto desde aquí abajo
1331380	1337620	después de que tengamos una caída importante no me vayan a salir con que tienen miedo en
1337620	1343540	el final de una onda 4 porque la última recuerden que es un semanal aquí ya vamos a diciembre del
1343540	1350660	2024 en el final de una onda 5 donde la dejé en diciembre del 2024 o enero del 2025 hombre que
1351060	1361060	es una velita el punto es que al final 125 mil 135 mil dólares le tengo calculado vamos a ver
1361060	1372140	a ver qué pasa pero ojo con este pedazo que está aquí aquí sería un lateral aquí o una caída la
1372140	1382700	media de 55 y ya comprar bien vamos a agarrar el siguiente patrón porque estamos viendo sólo
1382700	1388540	los de entrada si sienten que es mucha información sólo para hoy lo que podemos hacer es quedarnos
1388540	1396780	sólo con los de entrada y comenzamos a practicar sólo patrones de entrada mañana vemos los de
1396820	1403420	salida y los no operables y el jueves pura práctica y operativa
1406540	1412780	pero sí porque cuando uno da mucha información de golpe quizás no lo puedan asimilar todos
1412780	1421540	sería bueno practicar los patrones de entrada pero falta uno me parece si no ya veo me parece
1421540	1424860	que nos hace falta uno que es éste no que estábamos analizando en este momento
1427780	1431380	bueno éste también es un patrón de entrada yo se lo voy a poner
1433940	1441220	quiero ya me acordé de éste éste es el creo que es el fallo no sí igual salió bien
1442580	1445140	necesito pero éste está fácil no ustedes lo ven ahí
1445140	1453980	exactamente ese es un rompe y apoya pero no tanto por ser rompe y apoya sino porque
1456420	1467020	si te fijas aquí el adx está tocando el como el punto 23 se está formando un valle rojo y
1467020	1473100	el precio sigue por arriba de la media de 55 entonces como aquí recién acabo de cambiar
1473100	1478620	una tendencia lo que me indica lo que me indica mí es que éste este movimiento no
1478620	1486580	es el final de una onda 5 de hecho éste sería una onda 1 todo este tramo que está aquí lo
1486580	1494260	podríamos considerar bueno como un lateral digo una onda 2 no necesariamente tiene que ser bajista
1494260	1502140	según él podría ser un abc que tampoco tiene que ser perfecto no se puede ser más o menos así o
1502300	1512820	así ahí lo tienen sería acumulación como dentro de una tendencia el cista como es el final de una
1514980	1523500	onda 5 no no hay mucho problema ahora si yo tengo un patrón como éste en el final de una onda 5
1523980	1525460	podría tener un fallo de
1527500	1535020	tener un fallo de quinta y este movimiento no romper el máximo anterior entonces aquí
1535020	1540740	hay que tener cuidado si ese fuera una onda 5 esas también las vamos a estudiar pero con la práctica
1540740	1545700	a medida me la vaya andando vamos a ir practicando y la vamos a ir sacando pero yo lo que quiero es
1545700	1551020	que vean el patrón no porque digamos que estos tiempos presentes entonces cuando ustedes vean
1551020	1558300	esto así y que aquí se queda como quietecito el volumen baja ahí se calcula el stop y para arriba
1558300	1566700	en favor de la tendencia por supuesto son bien sencillos los patrones o sea uno lo ve y rápido
1566700	1577900	o no han sentido difíciles de entrada practiquemos vos no cesar vaya practiquemos pues esos tres
1577900	1590940	sí practicamos o quieren que haga más ejercicios y se lo busco yo para que lo vayan viendo o
1590940	1598100	quieren practicar ya ustedes mandan los de los que están ahí en practiquemos los que están en
1598100	1603100	línea y los que están aquí conmigo solo patrones de entrada recuerden que ya tienen que saber
1603100	1609940	definir miren si ustedes quieren ver acciones o lo que sea tírenle usted y vaya a ver el oro la
1609940	1617340	plata el petróleo solo no me voy a dar forex porque luego la gente cree que es el peso argentino y
1617340	1626260	luego me meten en líos solamente eso no de ahí lo que sea acciones de empresas oro plata petróleo
1626260	1633940	índices yo lo que quiero que usted sepa si tiene una tendencia el cista y una entrada al
1633940	1642140	cista un activo el que sea no importa porque de hecho funciona mejor funciona bien pues pero
1642140	1649580	no me voy a dar memes porque allí no hay no sirve se pueden operar sí pero no con mi estrategia hay
1649580	1659820	que ser otra pregunta dice en dot aquí tengo a leonel dice en dot en cuatro horas patrón igual
1659820	1668900	qué cosa alguien la lee allí porfa micrófonos está listo los que están jesús los que están
1668900	1674100	en línea y mirar las preguntas que tengan aquí como los tengo en frente a ellos no se me escapan
1674300	1676940	pero estos jóvenes que están en línea se están yendo a almorzar
1682940	1689980	permíteme habrán dice que el icon en 15 minutos tiene entrada no no lleguemos a eso amigos hombre
1689980	1697380	estamos nosotros en un proceso primero dominemos spot primer cuando ya dominemos spot vamos a
1697380	1702940	futuros porque futuros hay que trabajarlo pero no nos queramos comer todo el contenido de golpe
1702940	1711020	porque no lo van a asimilar no lo es bastante si la verdad que yo desglosar a mi estrategia así
1713380	1716260	cómo le dicen ustedes aquí a la carne esa deshilada
1720340	1725220	a pues si agarramos así a mi estrategia les digo que necesitamos unos 15 días aquí
1725220	1736220	porque no están o sea yo la hago ver simple practiquen la versión simple pues sí porque
1736220	1743900	ahí vamos a ver verdad tratemos de hacerlo lo están haciendo no hay internet
1749300	1754500	la pregunta que mandaron en línea dice en dot en cuatro horas el patrón fue igual
1754780	1759100	que el que estás explicando según entiendo yo pero finalmente después del rango con las
1759100	1764380	medias móviles estrechadas terminó rompiendo a la baja nuevamente este sería un caso en que
1764380	1773380	perderíamos el stop o hay algo mal en mi análisis en dot veámoslo todos los demás a practicar que
1773380	1783820	viendo al que les explica o sea si sirve pero la verdad sirve más que practique eso sí sirve y
1783820	1787460	mucho en me dijeron dot en un gráfico de cuatro horas
1792860	1801940	no no no y pero ahí está todo bien cuál sería la pregunta eso sí eso ya lo expliqué
1802900	1805540	o sea en la entrada está casi que perfecta
1813820	1830180	explica la formación de un lateral dice ok los demás vayan buscando yo voy a buscar la
1830180	1834340	formación de un lateral en este momento es que se lo tiene bitcoin en el diario
1836460	1838300	me voy a pasar aquí ya van a ver
1840580	1842140	vamos a ver y en jota
1843940	1851820	qué patrón han visto ahí pero cuál de los tres
1858700	1861060	no digamos si es una divergencia
1861060	1876060	a miren vamos a hacer algo básicamente me dan el mismo gráfico que ya vimos entonces
1876060	1882300	una de las cosas importantes que se me olvidó decirles es primero vean el total 2 porque si
1882300	1887820	yo veo el total 2 y ustedes me dan cualquier otra cripto va a tener el mismo patrón entonces hagamos
1887820	1893820	un ejercicio si yo voy a ver por ejemplo miren este es el gráfico del total 2 agreguenlo y
1893820	1900100	pónganlo aquí arriba ese es el primero después nos vamos a bitcoin si yo me voy por ejemplo a
1900100	1911020	eth b es que está igual entonces con el total 2 lo que hacemos es revisar de golpe 125 criptos
1911500	1912900	a nivel de volumen
1919100	1919940	veamos
1923260	1932980	y se ve en otras veamos ahí está ahora es un gráfico de cuatro horas vamos a verlo eso es
1932980	1936220	el cista allí donde está solo vamos a verlo en
1936220	1945180	ok si vamos a verlo en gráfico diario primero para determinar la tendencia perfecto la tendencia
1945180	1955020	es al cista en direccionalidad en el monitor al cista fuerza al cista ok cuando yo veo esto
1955020	1961060	entonces en el gráfico de cuatro horas ahí no tengo que tener todos de hacerle para arriba
1961060	1973740	si no si si ok bien si puedo perder correcto pero un stop para arriba
1975500	1979620	operando y que estos paper trading usted haga lo igual que yo como paper trading
1979620	1983020	vaya ahora veamos por qué es al cista esa cosa y
1983020	1991700	primero determinamos que la tendencia en el gráfico diario es al cista no estamos dudando
1991700	1998100	porque ya la vimos segundo como nosotros operamos en favor de la tendencia si usted se fija aquí se
1998100	2002740	formó un valle rojo tenemos un volumen que no importa si es verde o rojo recuerden que
2002740	2007860	no tiene color lo importante es que el retroceso se da este es un abc y a partir de aquí sobre la
2007860	2018260	media long aquí long calculamos un stop y para arriba target yo no soy adivino el target va a
2018260	2026900	ser cuando tengamos este patrón que está aquí este el de salida de aquí hacia arriba para arriba
2028300	2037140	dónde estaría la duda ahí ya determinamos tendencia bajamos a cuatro horas vemos el retroceso
2037340	2042500	vemos una pauta plana de continuación el cista y aquí es donde les digo yo la gente
2042500	2050460	vaya porque tienen miedo así si las entradas se van a dar en este punto o en este punto
2050460	2059620	normalmente y encima tenemos ahí una divergencia el cista que es esta que está aquí ahora
2059620	2066420	probabilidades de perder siempre van a ver por eso no vaya a ir usted a 100 x verdad que no mire
2067140	2078180	divergencia el cista rango lateral dentro de una tendencia el cista del diario aquí long listo se
2078180	2089860	acabó rápido un minuto y a ganar o a perder porque es un futuro no ahora este es el análisis y la
2089860	2096420	pregunta es y entonces lo vamos a operar si o no porque no lo hemos operado todavía el análisis
2096420	2104780	ya está hecho bien de qué depende operarlo del tamaño del stop si usted se apalanca mucho
2104780	2114700	apalanque el stop entonces aquí hay un stop del 10% para spot está bien para futuros no sirve
2114700	2118140	digamos a ese trade si yo le meto
2121300	2133540	si 10 x te mata entonces yo allí no operaría en futuros iría así pero spot aquí sería compra
2134700	2141380	en spot y le metería unos 10.000 dólares digo o sea como ejemplo
2141380	2151700	y para arriba pero no puedo apalancarme porque si a 10 x no a 10 x no es una locura incluso a 3
2151700	2161780	x el stop te queda del 30% de 10.000 dólares son 3.000 dólares que riesgas en isp miren
2161780	2171260	si fuera bitcoin capaz que me animo pero isp de repente pegue unos mechazos como este y no
2171260	2180540	quiero arriesgar 3.000 dólares pero puedo arriesgar el 10% de 10.000 o sea mil dólares
2183100	2186140	o sea estaría dispuesto a perder mil dólares en este trade
2188220	2195180	no 3.000 mil si 3.000 no y no creo que lo vaya a perder
2195180	2203940	¿dudas ahí? al micrófono por favor
2213340	2213980	pero
2218380	2220780	no yo no logro escuchar acá
2225180	2230220	y fíjense que la gente a veces cuando yo hago esto en youtube o será que esto
2230220	2232380	estos estarán comprando los que están ahí en el
2237340	2241100	y no vayan a estar comprando porque ustedes están pompeando esto
2242780	2248820	no porque aquí bien raro no que comenzamos a decir que va a subir y sube pero en youtube me pasa y
2248820	2255060	ahí sí considero que quizá la gente se mete cuando son cosas esto esto está bien no es que
2255060	2260340	sea basura ni nada para pear esto no crean que lo hacemos nosotros bueno los que están en frente sí
2261620	2267380	que ya sé porque en frente pero vean a veces la gente cree que yo lo yo muevo el precio pero no es
2267380	2274380	eso es un patrón bien definido el cista o sea está bien claro pues entonces cuando tengan duda con
2274380	2281540	mi estrategia no se metan ahí para qué váyanse de ahí vayan a buscar algo esté claro que el
2281540	2286300	patrón esté claro si no está claro no pero en eso porque al final ustedes lo que quieren es
2286300	2293100	ganar dinero no no importa si si va a ser en el oro en bitcoin o en lo que sea o sea que aquí
2293100	2296820	no estamos hablando de la toda la tecnología de bitcoin aquí lo que usted quiere sacar dólares
2296820	2303020	del mercado y hasta me dijo alguien allí la pregunta
2308260	2311260	esperemos un momento voy a buscar algo más acá
2314180	2314780	ok
2327340	2332660	yo opino que cuando sí claro por eso veamos este caso
2336020	2344380	si nosotros vemos el total 2 y vemos a bitcoin tenemos clara que la probabilidad más alta es
2344380	2347700	que todas las demás criptos la misma dirección
2350100	2351420	está fallando el micrófono
2351420	2367780	1 2 3 si ok bien bien si el total 2 y bitcoin me están dando una caída yo
2367780	2375140	ni de broma voy a entrar en long en ninguna cripto siempre hay unas medias locas por allí que están
2375140	2382100	subiendo pero yo no me meto entonces por eso primero nosotros hacemos el análisis del total
2382100	2389820	2 y luego por ejemplo me paso a decir y tiene el mismo gráfico luego me voy no sé vamos vemos a
2389820	2397540	bnb que tiene el mismo gráfico es decir que está bajista no solana bueno también solo que tiene
2397540	2401020	una velita verde en desarrollo al ciste veamos otra
2404420	2411060	veamos al icon a bueno el icon que bueno miren que lindo es hombre si es que cuando estaba en
2411060	2419540	70 75 ustedes creo que me siguen en youtube una tremenda flecha que le tenía puesta la icon yo
2419540	2424620	ahí y ya les había dicho que cuando estuviera por arriba de 100 dólares que no me inviten
2427740	2428340	mira
2432860	2434580	y sin hacer nada yo aquí
2444100	2454700	bueno la pregunta ya a ver yo estoy analizando porque está mejor y muy partida no por ejemplo
2454700	2460380	petróleo petrobras para la bolsa mexicana de valores petrobras
2465620	2473460	así tal cual cuál de esa sería petrobras para bolsa mexicana de valores
2473460	2481420	es donde tiene la banderita de méxico
2483220	2488980	ahí me vas a ayudar porque yo estoy operado de la vista por más abajo más abajo lo vas
2488980	2493540	bajando ya sale la más abajo más abajo la bandera de méxico más abajo más abajo
2496380	2501540	no no no no ahí es la primera esa es
2503580	2513460	yo veo que ahí cambió bueno veníamos de al cista bajista y todo lo que pasó en el petróleo pero
2513460	2520980	por ejemplo en el 2 de marzo del 2023 veo que cambia de tendencia al cista entonces
2522260	2528460	abajo donde están los monitores bueno se veía la línea que era el cista y ahorita me quiero
2528460	2536380	imaginar que esas dos o como cinco velas rojas son de corrección o sea que de ahí a donde está
2536380	2544340	ahorita va a volver a subir no es que nosotros tenemos que primero determinar una tendencia si
2544340	2548740	usted se fija bien en la temporalidad semanal estoy yo usted quiere verla en qué temporalidad
2548740	2554740	y también estoy en la semana ok perfecto siempre que usted vea que esto se está cruzando a cada
2554740	2561380	rato significa que esta es una tendencia lateral no es al cista ni bajista es un plato
2563300	2568260	pero en la mensual si ya se ve cómo se va despegando vamos a ver la mensual
2572340	2574140	a perdón puse la anual
2579940	2582100	pero sigue siendo lateral si
2585300	2591500	y bueno pero sólo perdón déjeme ver desde cuándo viene así
2594700	2599100	como es una mensual esto estos son años y quiero ver
2601380	2606740	marzo del 2016 rebote lateral a veces
2606740	2618020	aquí se vuelve un poco más complicado porque estamos hablando de inversiones a años entonces
2618900	2628580	yo ahí no metiera mi dinero porque son muchos años de espera o sea mi punto es aquí yo lo
2628580	2636540	analizo ya directo con con el dios se supone que aquí en lateral parece bitcoin pero bitcoin
2636700	2645700	perdón es que bitcoin es como los perritos no que ellos tienen un año y son como cuatro cuantos
2645700	2654700	serían para un perrito como seis o siete años sería verdad entonces bitcoin es así aquí no
2654700	2663100	como es un mensual y esto no es bitcoin no tiene esos años que perrunos que tiene bitcoin que es
2663100	2669740	volátil entonces aunque tenga este patrón que está aquí que es un abc a partir de aquí debería
2669740	2676580	de ser al cista entonces pero como este es un gráfico mensual yo sí lo dejaría el cista para
2676580	2686380	los próximos cinco años entonces honestamente yo no metería mi dinero allí por por la temporalidad
2686380	2693500	que tiene porque si lo vamos a ver ya le hacemos un zoom y voy al semanal está lateralizando lo
2693500	2705100	que sí podría ser es quizás meterle unos unos unos 50 mil dólares quizás en un grid para no
2705100	2714300	apalancados no en grid en spot para que lo esté operando ese rango durante mucho tiempo entonces
2714620	2723020	yo estoy en el mercado cripto justamente por la volatilidad que tiene porque si no pues va a
2723020	2729460	quedar para herencia pero pero como ejemplo está muy bien porque si tiene el mismo patrón de
2729460	2738900	bitcoin sólo que el tiempo no nos va a dar bien de los que están en línea alguna preguntita por
2739460	2745380	aquí tenemos una dice cómo saber hasta qué precio llegaría una cripto al cista o bajista
2745380	2751740	como rebote si no tuviéramos el indicador de rvp por ejemplo en bitcoin aún no sé cómo detectarlo
2751740	2759620	ok todos los laterales son posibles zonas de soporte y resistencia es decir que aunque yo
2759620	2766820	lo quite voy a agarrar un ejemplo ahí no sé lo que caiga no prestes que contraverte ese no y en
2766860	2772860	el diario tampoco en el mensual tampoco sin que el indicador verdad
2775060	2782540	agarramos esta es que yo veo a xrp y lo veo igual a bitcoin o sea el mismo patrón que lleva
2786020	2794380	perdón es que yo no te digo pues hay líos yo dije que barato comprar y vaya
2797020	2802540	yo me quedé así no si yo compro aquí ahí está voy a quitar esto
2804420	2809380	veamos a este ok cómo detectar si este indicador lo voy a lo voy a retirar
