start	end	text
330000	333000	que tuviera como años de perro como Bitcoin.
333000	341000	Porque éste se mueve tan rápido y crece tan rápida la tecnología que éste sube rápido.
341000	350000	Fíjense que de hecho el oro, por ejemplo, tiene muchísimos años en el mercado
350000	356000	desde antes que existiera el Internet. Y si ustedes ven hoy,
356000	361000	yo creo que Bitcoin vale como, ¿cuántas onzas de oro equivale a un Bitcoin?
361000	375000	Y Bitcoin viene desde el 2009-2010 y hoy vale más que el mismísimo oro.
375000	382000	Yo tengo aquí, si quieren, se los voy a mostrar. Tal vez, creo que les puede servir.
382000	387000	Ya van a ver, quiero ver.
405000	433000	Bajó porque el precio de Bitcoin ha caído un poquitito.
433000	441000	Yo tengo una paginita aquí que me da toda esa información.
441000	449000	Pero el punto es que como Bitcoin creció tan rápido en relación al oro,
449000	455000	entonces los patrones que nosotros vemos en Bitcoin son más rápidos,
455000	458000	dan resultados más rápidos y por eso yo opero Bitcoin.
458000	465000	Y en el oro, pero futuros, porque perder en el oro en futuros es poco probable
465000	470000	porque su volatilidad no da para que te liquiden tan fácil en Bitcoin sí.
470000	475000	Entonces yo creo que el que tenga menos experiencia es mejor que opere el oro
475000	482000	porque es de menos riesgo. Se calcula un stop del 1.5 o 2%
482000	485000	y usted va tranquilito operando allí en el oro.
485000	489000	Futuros opere oro, ni siquiera Bitcoin, pues oro.
489000	494000	Si yo me voy al oro, por ejemplo, solo antes de entrar en materia,
494000	496000	aquí estamos como amigos, nada más.
496000	501000	Si usted se va al oro y yo me voy al gráfico de una hora a buscar entradas,
501000	511000	mire, allí donde está, en una temporalidad de una hora va a dar una entrada al cista,
511000	514000	pero está formando un pequeño techo redondeado
514000	521000	y nosotros vemos que el máximo es más alto que el anterior, esos últimos tres.
521000	524000	No hay manera de decir que la tendencia es bajista.
524000	528000	Cuando nosotros estamos en este punto, con un patrón como este,
528000	531000	aquí ya no nos queda más que calcular el trade.
531000	540000	Entonces vamos a hacer el primer ejercicio de por qué operar el oro en glom en el exchange,
540000	545000	pero no se adelanten, ustedes no usan dinero y yo tampoco inicialmente.
545000	550000	Entonces, yo lo que hago en este punto es abrir una posición en glom ahí.
550000	553000	Ahora, ese es paper trading.
553000	558000	Ahora digo yo, bien, la entrada la tengo en gráfico de una hora.
558000	563000	Voy a calcular el stop donde yo lo quiero tener, no donde me conviene.
563000	565000	Yo lo quiero poner ahí.
566000	570000	¿Por qué? Porque tengo este punto y este otro punto,
570000	575000	digamos estos dos valles que son soportes, este y este.
575000	581000	Y mi stop lo voy a ir a poner en un hueco.
584000	587000	Aquí hay un hueco, lo que pasa, lo voy a mover solo para que lo vean,
587000	590000	ven ese hueco que está ahí, este.
590000	593000	Ahí pongo el stop.
593000	600000	Entonces, yo lo quiero tener ahí, en el hueco del valle azul que está a su derecha.
600000	610000	¿Por qué? Porque la parte azul como más puntuda representa la cantidad de no contratos,
610000	616000	bueno, es futuro, digamos los contratos negociados en volumen en esa zona,
616000	620000	por lo tanto esa zona debería de considerarse o soporte o resistencia.
620000	624000	Como el precio está por la parte alta, para mí ese es un soporte
624000	626000	y yo al ponerlo por la parte baja,
626000	633000	se supone que el precio allí tiene que encontrar una presión compradora, ¿no?
633000	637000	Porque por eso es un soporte o se asume que es un soporte.
637000	647000	Entonces, ahora veamos de qué tamaño nos queda ese trade, el riesgo al 1.16%.
647000	650000	Para mí está perfecto.
650000	658000	O sea, no tengo problema con operar a 5X al 1.16%, en serio, no tengo problema.
658000	662000	Ahora, estamos viendo el oro, sí, bien.
662000	667000	Entonces, yo voy a entrar al exchange y aquí sí me voy a desconectar
667000	670000	porque aquí ya no ando con cosas.
671000	678000	Vamos a... voy a desconectar el cablecito porque voy a hacer login.
678000	680000	En mi caso yo lo hago en Vinex.
680000	687000	Si alguien tiene otro exchange, está bien, no hay problema.
687000	693000	Eso sí, va a haber problemas si usted está en un exchange y no sabe por qué.
693000	698000	O sea, puede estar en cualquier exchange, pero lo importante es que sepa,
698000	701000	digamos, que confía en su exchange.
701000	704000	Si no confía, mejora partes.
704000	707000	Y si confía, pues quédese.
716000	718000	Con dinero real.
718000	720000	No, no.
725000	727000	Yo prefiero que no lo hagan.
727000	731000	Pero, digamos, si usted quiere hacerlo, hágalo.
731000	735000	Yo le voy a enseñar cómo lo hago yo.
736000	739000	Pero no es conveniente que usted lo haga.
739000	741000	¿De acuerdo?
741000	744000	Aquí vamos a la parte operativa.
744000	747000	O sea, ya en la mañana solito en la casa, ¿cómo le hago yo?
747000	749000	Vamos.
754000	757000	Ok, alguien aquí dice pantalla grande, por favor.
759000	763000	Yo desconecté el cable porque hice login.
763000	767000	Y no quiero que me vean las credenciales, no, porque...
770000	773000	No, porque es que, o sea, aquí tengo eso.
773000	775000	Y pues sí.
775000	780000	O sea, yo quiero perderlos en el mercado, pero no alguien ahí vivo que salga de chistoso.
780000	784000	O sea, sí lo puedo perder, no hay problema, pero con un chistosito no.
784000	787000	Porque no me va a doler el dinero, sino que me joda otro.
787000	789000	O sea, ¿sí me entienden?
789000	794000	Entonces, yo esta cuenta la tengo justamente para ir haciendo las prácticas
794000	799000	cuando doy estas charlas, porque luego voy viendo los resultados
799000	801000	que tengo, ¿no?
801000	804000	Entonces, antes de...
804000	806000	Bueno, no, vámonos ya de una.
806000	808000	Les voy a enseñar algo.
810000	813000	En Standard, en Futuros Standard, aquí en Vinex,
813000	819000	ustedes van a encontrar todo lo que se puede operar, incluso acciones.
819000	821000	Futuros.
821000	824000	No acciones de las que compré yo ayer en Nvidia.
824000	826000	No, yo compré acciones.
826000	830000	O sea, vamos a suponer que Nvidia paga dividendos.
830000	833000	Porque pudo haber sido cualquier otra acción.
833000	838000	A mí me van a pagar dividendos, porque soy propietario.
838000	841000	O sea, tengo un título o valor.
841000	844000	En Futuros no existe como tal un título o valor.
844000	851000	Bien, entonces, la mayor cantidad de cosas se las van a encontrar
851000	854000	en los Futuros Standard.
854000	858000	Acciones, por ejemplo, están estas para poderse operar.
858000	861000	Yo creo que aquí me parece que va a estar Nvidia también.
861000	863000	Está aquí.
863000	866000	¿Se puede operar en LON en Vinex?
866000	868000	Claro que sí.
868000	872000	Cada quien decide qué cosa operar, pero ahí están las acciones
872000	874000	en donde uno puede...
874000	876000	O sea, yo enseño cripto.
876000	880000	Pero mi estrategia funciona en acciones en...
880000	883000	Bueno, solo en Forex no lo he probado.
883000	887000	No sé si sirve o no sirve, pero en acciones funciona bastante bien
887000	889000	para LON Short y ya está.
889000	893000	Futuros Standard, en Perpetual no lo van a encontrar.
893000	898000	De este lado tenemos la parte de Forex que ya le dije que yo no sé hacer eso.
898000	900000	Y ya está.
900000	904000	Y en los índices voy con el NASDAQ.
904000	908000	Bueno, yo aquí los tengo ya el Dow Jones, el NASDAQ y el SMP.
908000	911000	Que está, supongo, aquí arriba.
911000	915000	Tienen una estrellita porque son los tres que yo, digamos, opero.
915000	918000	O estoy pendiente, los demás dicen qué cosas son.
918000	920000	Y tampoco quiero saber.
920000	922000	Es que lo que queremos es ganar dinero.
922000	924000	Entonces, si ya sabemos dónde nos va bien,
924000	926000	¿para qué vamos a andar buscando más?
926000	929000	Esa es mi teoría, mi filosofía de trade.
929000	935000	Entonces, aquí, donde dice Commodities, van a encontrar el oro.
935000	941000	Ahora, si ustedes se fijan, el salto de la cuenta dice que está muy bajito.
942000	944000	Ah, que lo transfiera.
944000	951000	Sí, pero no lo voy a transferir porque lo quiero ocupar para los otros ejercicios.
951000	957000	Entonces, aquí nosotros encontramos cómo operar el oro.
957000	961000	Aunque quizás voy a transferir un poquito, ¿verdad?
961000	963000	Bueno, ya voy a ver.
963000	965000	Cuando nosotros ya vemos el oro aquí,
965000	969000	y definimos de cuánto vamos a...
981000	984000	Yo creo que voy a mover un poquitito.
984000	988000	Digo para... ya de una.
988000	991000	Ah, pero es que aquí se lío porque me van a estar...
991000	993000	como tengo mi cuenta de fondos,
993000	996000	voy a transferir a ver si me dejan.
996000	999000	Entonces, de la cuenta, no, esto es al revés.
999000	1003000	De la de fondos, me voy a Futuros Perpetual, no.
1003000	1005000	Me voy a estándar, sí.
1005000	1012000	Le voy a poner para los ejercicios con 100 dólares es suficiente.
1012000	1014000	Ah, perfecto, me dejó.
1014000	1016000	Bien, regresamos entonces.
1016000	1020000	Futuros estándar, busco en este punto.
1020000	1025000	Futuros estándar, me voy a Commodities, agarro Spot.
1027000	1030000	Aquí, ustedes van a ver algo totalmente diferente
1030000	1032000	a lo que ven en Trading View.
1032000	1034000	Entonces, como yo ya sé que voy long,
1034000	1037000	aquí lo único que hago es seleccionar 5X,
1037000	1043000	asegurarme de ir a Islado, ojo.
1043000	1044000	Ya saben, ¿verdad?
1044000	1047000	Cruzado, van a usar toda la cuenta.
1047000	1050000	Pero aquí, digamos, para practicar,
1050000	1052000	con dos dólares se puede.
1052000	1055000	Yo lo voy a hacer con diez, vaya.
1055000	1057000	Pero para ustedes, si lo quieren hacer,
1057000	1058000	si lo quieren hacer, para mí,
1058000	1063000	déjenlo solamente en el paper trading de Trading View.
1063000	1065000	O si quieren practicarlo a la par mía,
1065000	1068000	con dos dolaritos, no arriesguen más.
1068000	1069000	¿Por qué?
1069000	1073000	Porque aunque perdamos el stop, va a ser uno...
1073000	1074000	¿Cuánto es?
1074000	1078000	25% de stop de dos dólares.
1078000	1081000	Pero sirve para practicarlo.
1081000	1082000	Si quieren, pueden hacerlo,
1082000	1085000	pero ustedes haganlo con poquito.
1085000	1086000	¿Qué es lo importante?
1086000	1089000	Que no se equivoquen en la parte técnica.
1089000	1090000	Porque, ¿se acuerdan que les expliqué
1090000	1094000	que hay unos mechazos como de volumen?
1094000	1096000	Yo supongo que hay gente que de repente
1096000	1099000	está en un exchange que no tiene volumen
1099000	1101000	y, no sé, aquí como que de repente
1101000	1103000	está y le hace así.
1103000	1107000	Entonces, no es lo mismo meter un montón de ceros
1107000	1109000	e ir con diez dólares.
1109000	1110000	Entonces, me aseguro que vaya 5X,
1110000	1116000	diez dólares, voy long, aislado, abro.
1116000	1117000	Listo.
1117000	1119000	Ahí está abierta la posición.
1119000	1121000	Ahora, ¿voy a ganar o voy a perder?
1121000	1124000	Bueno, después de abrirla, me voy...
1124000	1126000	Yo esto lo hago tal cual como usted lo está viendo.
1126000	1129000	Lo que pasa es que en mi casa tengo dos pantallas.
1129000	1133000	Entonces, en la otra pantalla ya tengo el exchange abierto
1133000	1137000	y de este lado sería esta la otra pantalla.
1137000	1141000	Entonces, aquí yo ya definí lo que yo voy a hacer.
1141000	1145000	Ya definí que está bien perder 1.16%
1145000	1147000	porque eso es lo seguro que tengo.
1147000	1149000	Lo seguro es lo que voy a perder.
1149000	1151000	¿Cuánto puedo ganar si me va bien?
1151000	1153000	No lo sé.
1153000	1155000	O sea, ya veremos.
1155000	1157000	Porque el target, ya saben, ¿verdad?
1157000	1159000	No se puede adivinar porque es un futuro.
1159000	1161000	Pero lo que voy a perder, sí.
1161000	1163000	Porque yo lo estoy poniendo.
1163000	1164000	Bien.
1164000	1168000	Entonces, esto es 1.16%.
1168000	1172000	Me dice 2266.
1172000	1177000	Me voy al exchange y aquí comienzo a calcular esto.
1177000	1180000	El SL, que es el que más me importa,
1181000	1187000	si me acuerdan, 2216 o 66.
1187000	1189000	66.
1189000	1192000	Confirmar.
1192000	1194000	Se acabó.
1194000	1197000	A mí eso es lo que me importa.
1197000	1201000	Saber que voy a perder eso.
1201000	1207000	Que sería un 5, digamos, como un 5%, un 6%, pongámosle.
1207000	1210000	Porque como es a 5X, apalancás la pérdida.
1210000	1213000	Un 6% da 10 dólares.
1213000	1217000	O sea, 60 centavos.
1217000	1221000	En este caso, estoy controlando el riesgo.
1221000	1223000	No el beneficio.
1223000	1225000	El beneficio no lo controlen.
1225000	1228000	No, se déjenlo correr.
1228000	1231000	El riesgo controlenlo.
1231000	1234000	Porque si no lo controlan en un solo trade,
1234000	1237000	pueden quemar una cuenta completa.
1237000	1241000	Entonces, como yo ya sé,
1241000	1244000	lo que estoy dispuesto a perder, pues no me quita el sueño.
1244000	1246000	Entonces, yo lo dejo tal cual como está.
1246000	1249000	Ustedes lo van a ver así, en trading view,
1249000	1250000	perdón, en BinEx.
1250000	1253000	Yo no hago análisis en BinEx.
1253000	1257000	O sea, que aquí parezca en medias y que se mire rarito, a mí no me importa.
1257000	1260000	Yo lo que sé es que aquí soy el SISTI, punto.
1260000	1266000	Que aquí ya calculé mi stop y que tengo 1.16% de stop calculado entrando donde está.
1266000	1267000	Y ya.
1267000	1270000	O sea, y mi flecha queda así.
1270000	1274000	Ahora, ¿cómo vamos con los tiempos?
1274000	1277000	Como este es un gráfico de una hora,
1277000	1281000	hoy, por la noche, bueno, al cierre,
1281000	1284000	digamos a las 8 de la noche o algo así,
1284000	1288000	voy a volver a revisar si subió o no.
1288000	1291000	Porque por la noche, de acuerdo a mi estrategia,
1291000	1295000	esto debería de hacerle así, hacer como un siguiente valle verde, ¿no?
1295000	1298000	Entonces, ¿cuál es el patrón de salida?
1298000	1302000	Y aquí comenzamos a practicar y trate de hacerlo conmigo.
1302000	1307000	Si se hace un siguiente valle verde, así,
1307000	1312000	y usted ve que aquí sigue de aragán haciendo esto,
1312000	1315000	se supone que tiene que estar aquí, ¿no?
1315000	1320000	Si sigue de aragán haciendo aquí un lateral,
1320000	1323000	en este punto cancelamos.
1323000	1327000	No importa si perdemos un 0.16% de stop.
1327000	1330000	No importa. Usted cierre y se sale.
1330000	1332000	¿Por qué? Porque no subió.
1332000	1336000	Ahora, en el peor de los escenarios, que no sé, se caiga, ¿no?
1336000	1339000	Entonces voy a perder 1.16%.
1339000	1342000	En el escenario de que haga un rango, pase el tiempo,
1342000	1347000	también pierdo no sé cuánto, quizás un 0.5%, un 0.3%,
1347000	1351000	igual lo cierro, porque al hacer un lateral,
1351000	1356000	las medias móviles se estrechan y ya saben ustedes lo que pasa después.
1356000	1360000	Cuando tenga el patrón bajista con las medias móviles estrechadas en este punto,
1360000	1365000	la probabilidad más alta es que le haga así, ¿sí?
1365000	1369000	Aquí yo sé que ya lo veo un poco más rápido, pero la media móvil viene aquí.
1369000	1372000	Entonces, el rebote vendría aquí.
1372000	1375000	Lo voy a dejar un poquitín así para que no les estorbe.
1375000	1377000	Lo ven ahí.
1377000	1381000	Entonces, ¿cuál es la diferencia? Aquí soy alcista, ¿sí?
1381000	1385000	Abro la operación, sí, ahí va.
1385000	1389000	El stop ya está puesto. Estoy listo para perder.
1389000	1392000	Pero no sabemos todavía el futuro.
1392000	1396000	Lo que sí sé es que tengo una estrategia para poder operar
1397000	1401000	que tiene ya una estadística
1401000	1405000	que me da ventaja, por lo menos hasta el momento.
1405000	1409000	Si el tiempo pasa, lateraliza,
1409000	1412000	apártese y pierda.
1412000	1416000	Porque aquí, aunque el precio sigue siendo 2290,
1416000	1420000	por ejemplo, el tiempo, el timing ya no nos da
1420000	1423000	para pensar en que va a seguir siendo alcista.
1424000	1427000	Y aquí es donde la gente se me confunde.
1427000	1430000	¿Por qué aquí es alcista y por qué aquí bajista?
1430000	1434000	Por el tiempo, porque la volatilidad entre oferta y demanda
1434000	1438000	llega a un punto en donde
1438000	1442000	previo a que los osos tomen el control,
1442000	1446000	tienen que estabilizar a los toros,
1446000	1449000	que son los que compran.
1449000	1452000	Entonces, llegamos a un punto de la balanza,
1452000	1456000	en donde ellos toman el control, y eso se determina por el tiempo
1456000	1459000	que pasa en esa zona.
1464000	1467000	Bien, asumiendo que va a salir bien,
1467000	1470000	asumiendo que el trade va a salir bien,
1470000	1473000	¿qué hacemos entonces cuando estamos seguros,
1473000	1476000	estamos claros de que puede salir mal?
1476000	1479000	El stop, si usted se fija, o idealmente
1479000	1482000	debería de estar por debajo del punto de control,
1482000	1485000	pero como hemos determinado que el punto de control se mueve
1485000	1488000	al hacer el scroll, no.
1488000	1491000	Ya va a ver.
1491000	1494000	Si yo, ve,
1494000	1497000	ven cómo se mueve, o sea, como que se te mueve,
1497000	1500000	si le haces scroll, como que querés ver más tiempo
1500000	1503000	y se te mueve. Entonces, como yo estoy
1503000	1506000	en gráficos de una horita, no me interesa
1506000	1509000	saber tanto del pasado, sino
1509000	1512000	saber dónde está la zona de soporte,
1512000	1515000	yo lo pongo así más o menos.
1515000	1518000	Entonces, en este punto, el punto de control que es este,
1518000	1521000	determina que esa es una zona de soporte,
1521000	1524000	digamos, la media es
1524000	1527000	el primer soporte, mi stop tiene que estar
1527000	1530000	por debajo de la media, y mejor todavía
1530000	1533000	si está por debajo del punto de control,
1533000	1536000	porque ese es otro soporte.
1536000	1539000	Entonces, es cierto que el precio puede comenzar a caer
1539000	1542000	después de que yo entre, pero no me van a meter miedo
1542000	1545000	porque tengo la tendencia a favor y la área de negociación
1545000	1548000	también, por lo tanto la flecha es alcista.
1548000	1551000	Ahora, imaginémonos que comienza
1551000	1554000	a subir. Como vamos a 5X,
1554000	1557000	ya en la vida real aquí, aquí yo voy a,
1557000	1560000	o sea, que esta operación va a 5X,
1560000	1563000	aquí abajo les va a aparecer la operación que llevan en,
1563000	1566000	dónde está, aquí.
1569000	1572000	Aquí abajo,
1572000	1575000	a mí no me, esto lo hacen todos,
1575000	1578000	se lo ponen verde,
1578000	1581000	si va ganando se lo ponen verde y si va perdiendo
1581000	1584000	se lo ponen rojo, a mí eso
1584000	1587000	no me gusta porque
1587000	1590000	entonces está, tal vez no es la intención del
1590000	1593000	exchange, pero psicológicamente los colores
1593000	1596000	te joden la vida. Usted lo ve rojo
1596000	1599000	y como que hay dinero, comienza
1599000	1602000	y qué pasa, ya se puso verde,
1602000	1605000	otra vez rojo, deje de estarlo viendo,
1605000	1608000	si es que ya para eso hicimos el análisis,
1608000	1611000	aquí vamos, aquí y acá,
1611000	1614000	mire, me voy a calmar,
1614000	1617000	ya no hay nada que hacer,
1617000	1620000	más que irse para el parque o al cine
1620000	1623000	y cuando le llegue un correo, un correo le van a mandar,
1623000	1626000	que le tocó el stop, punto, se acabó,
1626000	1629000	nada más.
1629000	1632000	Sí, claro, pero antes de abrir la posición
1632000	1635000	nosotros ya tenemos controlado todo,
1635000	1638000	el riesgo, lo que vamos a perder y si sale bien,
1638000	1641000	esto lo va a ver en verde,
1641000	1644000	usted está viendo eso así todo el día,
1644000	1647000	está rojo y de repente se le pone verde,
1647000	1650000	eso no sirve, si usted hace eso
1650000	1653000	es porque lo está haciendo mal,
1653000	1656000	si usted lo hace bien no va a estar viendo esto,
1656000	1659000	usted trabaja una hora por la mañana
1659000	1662000	y se va a hacer las cosas que normalmente hace,
1662000	1665000	por la noche viene y revisa,
1665000	1668000	si está verde o está rojo,
1668000	1671000	que a mí no me gusta eso,
1671000	1674000	revisa si está ganando o está perdiendo
1674000	1677000	y determina si cerrar o no, volviendo a hacer el análisis del mercado,
1677000	1680000	no se vale que porque está rojo
1680000	1683000	usted está nervioso, que porque aquí ya metió
1683000	1686000	100 mil dólares, porque hay gente que lo hace,
1686000	1689000	hacen esto, le meten 100 mil dólares aquí al oro
1689000	1692000	y no le ponen stop
1692000	1695000	y no pierden, hombre,
1695000	1698000	es que es el oro, no creo que pierdan,
1698000	1701000	a 5X saben a dónde queda la liquidación
1701000	1704000	de esta cosa,
1704000	1707000	si quieren lo vemos,
1707000	1710000	1856
1710000	1713000	queda 5X y el precio
1713000	1716000	actual está en
1716000	1719000	2289,
1719000	1722000	aislado es esto,
1722000	1725000	si yo esto lo abro en cruzado,
1725000	1728000	la liquidación me queda en cero,
1728000	1731000	entonces esa es la diferencia,
1731000	1734000	lo que pasa es que aquí no puedo,
1734000	1737000	no voy a arriesgar eso, en el oro sí lo haría yo,
1737000	1740000	quieren que abramos uno en cruzado,
1740000	1743000	solo para que lo vean el precio, la diferencia en ir aislado
1743000	1746000	y cruzado, abramos otro,
1746000	1749000	voy aquí, voy a cambiar de aislado
1749000	1752000	a cruzado, y miren que es lo que pasa,
1752000	1755000	ah, pero es que me dice que la cierre,
1755000	1758000	para poder abrir la otra,
1758000	1761000	pero como estamos aprendiendo me va a tocar que es,
1761000	1764000	ah, no importa, o sea, no puedo esperar,
1764000	1767000	no puedo esperar a que esté en verde para cerrar, o esperamos,
1767000	1770000	es que por el tiempo,
1770000	1773000	si, no, no importa, vale, listo,
1773000	1776000	pero recuerden la liquidación donde estaba,
1776000	1779000	porque eso es lo importante, ahora sí,
1779000	1782000	voy a abrir long, aquí lo cambio a cruzado,
1782000	1785000	y van a ver la diferencia,
1785000	1788000	10 dólares otra vez, esto es un cálculo,
1788000	1791000	digamos, voy long,
1791000	1794000	sin stop, aquí podría ponerle stop,
1797000	1800000	pero yo no le voy a poner,
1800000	1803000	voy a entrar así, ya ahí donde está,
1803000	1806000	entonces, aquí abajo,
1806000	1809000	mire, dónde está el precio de liquidación,
1809000	1812000	usted dígame, alguien va a perder en eso,
1815000	1818000	mire,
1818000	1821000	ni siquiera cero le ponen,
1821000	1824000	y al oro,
1824000	1827000	¿cómo podría perder?
1827000	1830000	¿qué tan nervioso podría ponerse
1830000	1833000	cuando esté operando el oro,
1833000	1836000	si esta cosa en cruzado le pone que cero?
1836000	1839000	mire, yo le voy a decir algo,
1839000	1842000	si en algún momento aquí aparece un precio de liquidación,
1842000	1845000	como en 800 dólares, o algo similar,
1845000	1848000	es una tercera guerra mundial,
1848000	1851000	o sea, ya aquí no nos importa el exchange,
1851000	1854000	nada, pues vamos a andar buscando agua y comida,
1854000	1857000	cazando mamuts, que ya no existen,
1857000	1860000	aquí no pierde nadie,
1860000	1863000	porque cómo vas a perder,
1863000	1866000	no hay manera de perder,
1866000	1869000	como es el oro, la estabilidad que tiene el oro,
1869000	1872000	que es el refugio de valor por excelencia,
1872000	1875000	te permite operar sin stop,
1875000	1878000	¿vieron la diferencia entre aislado y cruzado verdad?
1878000	1881000	¿por qué? bien,
1881000	1884000	vamos a ir haciendo el cálculo,
1884000	1887000	sin duda la veo así como una nube en todo esto,
1887000	1890000	miren, ya van a ver,
1890000	1893000	a mí no me importa, yo estoy aquí enseñando,
1893000	1896000	voy a cerrar aquí, porque no me va a dejar,
1896000	1899000	ahora, vamos a hacer otro ejercicio,
1899000	1902000	recuerden que todo está basado ya en el análisis que tengo hecho,
1902000	1905000	bien, ahora, vamos al oro nuevamente,
1905000	1908000	cruzado, y ahora yo decido ir con el 25%
1908000	1911000	de la cuenta total, porque cuando estamos en cruzado
1911000	1914000	¿cuánto le puse? 100 dólares ¿verdad?
1914000	1917000	no, no, pero digamos,
1917000	1920000	recuerden que hablamos de un cuadrito
1920000	1923000	que tenemos las billeteras,
1923000	1926000	esa billetera es la de futuros,
1926000	1929000	digamos que es el 10% del total de tu cuenta,
1929000	1932000	bien, entonces de ese 10%
1932000	1935000	que representa el ching, no tiene nada que ver
1935000	1938000	con la billetera de fondos, de spot,
1938000	1941000	gráfico diario, exchange, esta es esa
1941000	1944000	que en la teoría yo les explique
1944000	1947000	que es una cuenta aparte, pero que también
1947000	1950000	está dentro del exchange, entonces,
1950000	1953000	¿qué pasa si por ejemplo yo decido entrar en glom
1953000	1956000	siempre a 5X, verdad, porque si se apalancan
1956000	1959000	a 100X, sí ya van a tener
1959000	1962000	un precio de liquidación en cruzado,
1962000	1965000	porque se están apalancando mucho, pero a 5X
1965000	1968000	voy a ir con el 25% que en este caso
1968000	1971000	sería
1971000	1974000	25 dólares aproximadamente,
1974000	1977000	verifico
1977000	1980000	cruzado, glom, 25%,
1980000	1983000	fácil porque son 100 dólares,
1983000	1986000	entonces 25%, 5X, glom,
1986000	1989000	sin stop, veamos en dónde me pone hoy
1989000	1992000	el precio de liquidación.
1993000	1996000	Miren, si el oro cae 480
1996000	1999000	dólares,
1999000	2002000	otra vez hay una tercera guerra mundial,
2002000	2005000	si o no, yo nunca he visto
2005000	2008000	que el oro cayendo 480 dólares,
2008000	2011000	bitcoin estaría, no sé, en cero,
2011000	2014000	en serio, es que bitcoin
2014000	2017000	imagínense usted lo que tiene que pasar en el mercado
2017000	2020000	regulado para que los inversionistas
2020000	2023000	dejen caer el oro a 480
2023000	2026000	dólares, eso cambia,
2026000	2029000	se mueve un poquitito,
2029000	2032000	pero no es mucha la diferencia, entonces aún
2032000	2035000	usando el 25% cruzado,
2035000	2038000	ya tiene un precio de liquidación, como
2038000	2041000	estoy en cruzado, yo a veces lo que
2041000	2044000	hago es que abro la posición, abro la
2044000	2047000	posición,
2047000	2050000	yo sé que está bastante bajo, pero si sale mal
2050000	2053000	y cae a 1800 dólares,
2053000	2056000	duplico los contratos,
2056000	2059000	se fijaron que entre con 25 dólares, no,
2059000	2062000	si cae a 1800 dólares, le meto 50
