start	end	text
318200	323200	ser un movimiento que normalmente es una divergencia bajista como la que estamos
323200	327200	viendo aquí en la página 25 de la página 25
327200	332200	es una divergencia bajista como la que estamos viendo aquí
333200	339200	después de que rompe el máximo de lo que ustedes en análisis técnico
339200	345200	conocerían como una tasa en asa, lo que pasa que como en mi estrategia yo ya tengo
345200	350200	considerado esos patrones de
350200	355200	no de cambio de tendencia porque ahí ya la llevamos cambiada, la diferencia es
355200	361200	que en el te joden lo que hace es romper el máximo anterior y hace una caída a
361200	369200	lo que antes era una resistencia ahora se convierte en un soporte en este punto
369200	374200	entonces como al ver ese gráfico que ustedes tienen en pantalla en este
374200	380200	momento si se fijan bien el precio cae a la media móvil de 55 y aquí se
380200	386200	desencadena una onda dentro de una pauta plana de continuación al siesta según
386200	392200	los patrones de Elliot no, es decir las pautas de continuación
392200	397200	el documento de las pautas de continuación ustedes ya los tienen
397200	402200	todos pero si no los tienen igual se los voy a volver a mandar para que lo
402200	407200	después lo puedan repasar y las grabaciones
407200	413200	van a estar accesibles pero ya eso es con el organizador eso ya no es conmigo
413200	419200	bien entonces la diferencia entre el TJ y la duda es que si después de que el
419200	426200	precio rebota a partir de aquí ustedes van a ver que el soporte se confirma
426200	432200	entonces deducimos que este rango, este lateral, este ABC que se va a formar ahí
432200	438200	lo que está haciendo es preparándonos para el siguiente movimiento al siesta
438200	444200	en una onda 3 en el principio de una onda 3 es decir que el retroceso la
444200	452200	duda es un retroceso en donde el precio no debería de caer por debajo de 22 mil
452200	458200	dólares entonces yo le voy a dar clic aquí en el ejemplo que tengo porque
458200	465200	cuando yo hice este análisis y lo hice en vivo no pero yo le decía le decía
465200	471200	ustedes ayer yo calculaba en aquel momento que el precio tendría que llegar
471200	478200	a 22 mil dólares y más o menos por ahí rebotar incluso por debajo de la media
478200	485200	móvil de 55 esta pero al darle play ustedes se fijan que el precio tiene una
485200	493200	velita extra por debajo del mínimo que yo comenté ahora si usted revisa la
493200	501200	fecha el 9 de marzo del 2023 creo que Coinbase creo que esa fue un fundamento
501200	505200	bueno fue una noticia
505200	511200	creo que se cayeron los servicios de Coinbase de acuerdo en este punto
511200	518200	entonces sale una velita de que no tenía contemplada yo entonces en este punto
518200	521200	esto le va a pasar a ustedes en el mercado si es que el problema no es saber
521200	526200	si va a subir porque si usted ve mi flecha y está clara está bien definida
526200	532200	lo que el problema era que aquí es decir cómo saber que aquí está el precio
532200	539200	y aquí es decir cómo saber que aquí vamos a tener una noticia en donde se
539200	542200	cae Coinbase por ejemplo
544200	551200	es como un tejoden inverso como dice aquí mi amigo Mauricio no quien fue
551200	556200	ahí los estoy leyendo en el chat si eso fue como un tejoden inverso pero no es
556200	562200	pero no es un tejoden de manipulación sino por noticias no la manipulación
562200	567200	puede venir dada con la intención de quitarte tu dinero o simplemente una
567200	571200	bueno siendo creyentes
572200	577200	Coinbase se cayó no entonces se cae Coinbase y la gente entra en pánico
577200	582200	entra en venta y sale la velita pero básicamente es eso ahora si lo hubiéramos
582200	586200	a través de los de los pull de liquidez ustedes van a ver que el precio cae por
586200	591200	debajo del mínimo anterior a barrer los stop si estuviéramos en una temporalidad
591200	596200	de cuatro horas o de una hora pero la temporalidad ustedes aquí en vnext que
596200	602200	es el extension que estaba utilizando ven que dice gráfico diario
602200	610200	por lo tanto no fueron liquidaciones amigos esa velita o sea si liquidaron a
610200	615200	la gente pero no fue una liquidación que te va a caer 1500 dólares las
615200	623200	liquidaciones por manipulación se dan digamos de 100 a 200 dólares para dañar
623200	630200	a los que están sobre palancados como 50 x 100 x 20 25 x pero ya cuando estamos
630200	636200	hablando de una caída de 1500 dólares o 2000 dólares eso cae por algo no alguien
637200	643200	importante vendió o algo falló entonces en el gráfico diario nosotros trabajamos
643200	650200	siempre la parte de spot no la parte de futuros entonces aquí alguien yo le
650200	654200	decía ayer a los presenciales y a ustedes también alguien puede decir que mi
654200	660200	análisis salió mal ahora teniendo en cuenta que la estrategia lo que tiene es
661200	668200	un nivel de cierto y se basa en probabilidades las noticias no las vamos a
668200	673200	poder controlar entonces el problema no es saber si va a seguir subiendo el
673200	678200	problema es el cálculo del stop que ustedes van a utilizar o que yo voy a
678200	683200	utilizar entonces en este caso yo recuerdo que a mí me sacó y luego siguió
683200	686200	subiendo
686200	692200	listo bien entonces me regreso el documento que tengo por acá
695200	702200	ven el antes y el después es decir lo que tengo es una divergencia bajista que
702200	706200	me dice que el precio y lo que va a hacer es dejar de subir entonces la
706200	711200	diferencia entre el tj es que inicialmente nosotros tenemos una
711200	718200	volatilidad entre la media móvil de 10 periodos y la media móvil de 55 periodos
718200	724200	importante luego de una ruptura del máximo anterior nosotros en este punto
724200	730200	asumiendo que no conocemos el futuro o que es tiempo presente pues siempre
730200	735200	vamos a decir que ese es un te joden es decir el que se meta donde tengo ese
735200	742200	tj y de lo por hecho que va a perder en mayor probabilidad por supuesto
742200	748200	después de que cae a esa media móvil de 55 al área de soporte donde antes era
748200	753200	la zona de resistencia ahí es donde nosotros entramos y calculamos el stop
753200	757200	ahora aunque nosotros le pongamos el stop y llega a salir una noticia que no
757200	761200	conocemos y sale una velita más nos va a sacar el stop
761200	767200	tenganlo en cuenta pero después de que ustedes ven que la divergencia
767200	772200	digamos pasa el tiempo y vuelve y sube lateraliza un poco por arriba del máximo
772200	778200	anterior entonces ya hizo un máximo más alto que el anterior por lo tanto ya no
778200	784200	es un te joden sino una tendencia porque en este punto si ustedes se fijan
784200	790200	es un alto más alto que el anterior es cierto que en la onda 1 en este
790200	795200	movimiento que iniciamos aquí se convierte en una tendencia porque al
795200	800200	darse el cruce de las medias móviles en este punto agarramos pendiente
800200	805200	positiva con dirección o sea con fuerza no fuerza en el adx
805200	812200	direccionalidad alcista cruce de medias móviles nosotros en ese punto
812200	817200	decimos que vamos a ir a buscar la parte alta a partir de aquí
817200	823200	es un es una área no operable porque me dicen hay mi cual es la área no
823200	828200	operable que no le explicaste si lo hice lo que pasa que no tiene mucha
828200	834200	complejidad siempre que usted vea que estamos en un doble techo esa área ya
834200	842200	no es una área operable repito cuando usted vea un doble techo esa área es
842200	850200	no operable de guardas en la primera bien yo creo que está ahí este patrón ya
850200	856200	está listo la diferencia entre el tj y la duda es que la duda tiene que haber
856200	861200	roto el te joden porque entonces ese es un alto más alto que el anterior y eso
861200	867200	lo convierte en una tendencia porque el precio ya hizo digamos ya está por la
867200	873200	parte alta de la media móvil de 55 periodos si no fuera una zona de duda
873200	879200	entonces el precio tendría que haber caído es decir así ve no creo que me
879200	885200	va a dejar dibujar verdad no no parece que no a partir de aquí el precio
885200	891200	tendría que haber seguido cayendo pero esto sólo fue una noticia momentánea y
891200	895200	luego el precio me da la razón en el movimiento y no me da la razón en el
895200	899200	y luego el precio me da la razón en el movimiento alcista por eso seguramente
899200	905200	los que estábamos en spot no tuvimos problemas en el movimiento alcista los
905200	911200	que estábamos en futuros perdemos el stop y luego sube y eso obviamente duele no
911200	915200	nos gusta pero es lo que hay bien
917200	919200	y quiero ver voy para
920200	926200	bien voy a ir bajando al siguiente allí creo que en el caso que tengan dudas en
926200	933200	el momento le voy a dar su oportunidad para que puedan preguntar sobre eso ve
933200	940200	vamos a ver las zonas no operables estas son bastante simples miren en este
940200	948200	ejemplo que yo estoy en la página por poco por cualquier cosa en la página 26
948200	954200	dice en este próximo ejemplo de abajo o sea la imagen de abajo no es operable
954200	960200	porque la tendencia es bajista confirmada la zona de resistencia ya está muy cerca
960200	967200	del precio y dejo una excepción únicamente se puede comprar si viene
967200	973200	precedido de un lateral donde las medias móviles se estrechan entre sí y ese es
973200	979200	un patrón de entrada pero preste la atención a la excepción únicamente se
979200	985200	puede comprar si viene precedido de un lateral donde las medias móviles se
985200	990200	estrechen entre sí ese sería un patrón de entrada que ya lo estudiamos ya va a
990200	995200	ver lo voy a ir a buscar para que vea a qué patrón me refiero y ese es un
995200	999200	patrón que si es operable ya a ver
1000200	1004200	este se acuerdan de este
1006200	1012200	el patrón que no es operable es cuando sube y estamos en este punto
1014200	1020200	entonces en la excepción que yo les acabo de dar es
1020200	1027200	en este punto también estamos topaditos a la media móvil de 55 periodos
1027200	1032200	pero cuál es la diferencia la diferencia es que venimos precedidos
1032200	1039200	de un lateral en donde las medias móviles están estrechas entre sí
1039200	1045200	aquí usted lo puede ver que sí ahora
1045200	1053200	es el excepción que yo le dije allí entonces vamos a ir otra vez
1053200	1058200	al punto que estábamos analizando previo ya va a ver
1058200	1063200	recuerden que este ya lo vimos vamos acá
1063200	1069200	la excepción es la que les acabo de mostrar entonces
1069200	1074200	en el tiempo presente cuando nosotros veamos este rebote
1074200	1081200	este no es operable y si lo va a operar tendría que buscar posiciones en short
1081200	1087200	porque el valle este o no valle sino el área de volumen del point of control
1087200	1092200	que es esta línea blanca que está aquí también es una resistencia
1092200	1096200	por lo tanto si el precio está teniendo un rebote al cista en la media
1096200	1102200	nosotros lo vamos a dejar como un rebote al cista en la media pero
1102200	1107200	si llegar a romper esa zona volvemos a hacer el análisis
1107200	1112200	antes de eso no porque como si yo trato de mostrarle los patrones
1112200	1117200	en el pasado no voy a fallar en ninguno pero en el presente
1117200	1122200	imagínese que este es el presente y está viendo ese gráfico usted allí no entra
1122200	1126200	porque tiene cruce de medias móviles
1126200	1132200	zona de resistencia en los 0.17 más o menos yo creo que este debe ser como
1132200	1137200	dogecoin dejame ver no no es dogecoin verdad creo que aquí se los puse
1137200	1142200	no no puse que si dogecoin aquí está mire
1142200	1148200	es dogecoin entonces después de este rebote
1148200	1153200	nosotros vamos a decir siempre que es un rebote al cista en la media para seguir
1153200	1158200	cayendo ahora eso no significa que va a seguir cayendo significa que después del
1158200	1163200	rebote cuando estemos en esta x en esta la media móvil es la primera zona de
1163200	1167200	resistencia la segunda es el punto de control es la línea blanca que usted
1167200	1173200	observa por la parte alta esta entonces para poder ser al cistas después de un
1173200	1178200	quiebre de tendencia como ese el precio tiene que romper con fuerza la media de
1178200	1183200	55 y el punto de control de lo contrario estaríamos buscando únicamente
1183200	1188200	posiciones en short en esa cripto lo más cerca de la zona amarilla para abajo
1188200	1193200	de acuerdo ahora donde se pondría el stop en ese escenario en ese escenario el
1193200	1198200	stop siempre tiene que ir por arriba del punto de control porque ese punto de
1198200	1203200	control nos está diciendo que allí hay una presión vendedora o sea aquí
1203200	1208200	entonces si yo me llego a adelantar a abrir una posición de control en ese
1209200	1214200	entonces si yo me llego a adelantar a abrir una posición en short me van a
1214200	1219200	liquidar es lo que pasó por ejemplo en el caso de bitcoin se acuerdan que ayer
1219200	1225200	yo lo estaba calculando que la posición en short iba a ser más arriba no en
1225200	1230200	marketing donde estábamos ayer y me parece que por la noche el precio de
1230200	1235200	bitcoin subió un poco más y ya tendría que haber agarrado mi orden límite que
1235200	1241200	dejé puesta no la he visto ya la vamos a ver a partir de las 10 de la mañana
1241200	1247200	cuando comencemos y retomemos la operativa de acuerdo
1247200	1253200	jesús dice es como está haciendo btc ahora en cuatro horas exactamente en eso
1253200	1257200	lo que está haciendo por eso si se acuerdan ayer porque eso si lo tuvieron
1257200	1264200	que haber visto es que no abrimos market sino que nosotros calculamos y pues
1264200	1269200	dejamos una posición límite calculando hasta donde puede subir yo recuerdo que
1269200	1274200	ayer les comentaba porque los estoy leyendo en el chat lo ideal es esperar a
1274200	1281200	que el precio rebote a la alza ahora esos en cuatro horas de quererse operar
1281200	1286200	tenés que ir el gráfico de una hora o 15 minutos y entrar en long en favor del
1286200	1292200	rebote al cista ahora como yo no soy operador de 15 minutos yo no lo voy a
1292200	1297200	hacer pero les dejé la información a ustedes quizás alguno de ustedes lo habrá
1297200	1302200	hecho este patrón entonces es un patrón no operable con la excepción de que el
1302200	1309200	precio suba la media móvil de 55 al punto de control y forme un lateral en esa
1309200	1315200	zona de acuerdo en vamos a continuar
1315200	1321200	miren es este es el más fácil de es un tremendo te joden este que está aquí
1321200	1326200	ese es un triple techo quien compra ahí con esa tremenda zona de absorción por
1326200	1335200	la parte alta no hay manera por eso los patrones digamos las zonas no operables
1335200	1342200	no se compliquen son doble techo o triple techo porque la entrada nada antes
1342200	1349200	la entrada por ejemplo en este caso en este caso debería de ser después de que
1349200	1354200	el precio tiene un retroceso a esta parte azul que está aquí abajo que ahora es
1354200	1360200	una zona de soporte es decir que se va a ir a encontrar con la media móvil de
1360200	1367200	55 periodos y cuando caiga esa zona entonces nosotros determinamos que ahí
1367200	1374200	sería una entrada para nosotros pero no allí donde está allí no hacemos nada o
1375200	1381200	esperamos que haga un rompe y apoya
1381200	1385200	o que tenga un retroceso pero eso es una zona donde usted tiene que tomarse
1385200	1391200	vacaciones nada de andar operando eso y donde está ahora si usted es más
1391200	1396200	arriesgado puede ir a operar en cinco minutos un minuto toda esa zona yo opino
1396200	1402200	que no esa es una zona no operable y punto
1403200	1408200	no se puede operar eso en short no porque ese bitcoin
1408200	1413200	o no lo deje aquí miren es que en el documento allí dice mire triple techo
1413200	1419200	dobles techos máximos anteriores y te joden no son zonas operables todos esos
1419200	1424200	usted ya los conoce y lo tiene documentado ahí con dibujito se lo dejé
1424200	1427200	entonces
1427200	1433200	y después de eso aquí al final le dejo las gracias a ustedes no o sea ya con
1433200	1439200	esto en teoría usted ya sabe dónde no va a operar si usted ve que este es un
1439200	1446200	rebote al cista en la media no va a operar en long no podemos digamos
1446200	1450200	tratar de esperar a que suba un poquitito más y agarrar posiciones en
1450200	1456200	short pero en las criptos si este patrón lo tiene bitcoin a bitcoin no le
1456200	1461200	meta short en este caso es dos con hombre que con dos con no tengo nada en
1461200	1466200	contra pero podríamos buscar posiciones en short cuando tenemos un patrón como
1466200	1471200	este o en cualquier otra cripto donde usted vea que tiene cruce de medias
1471200	1477200	móviles y tiene direccionalidad bajista pendiente negativa o en este caso
1477200	1482200	positiva porque seguramente iba cayendo con fuerza a partir de ese cruce
1482200	1488200	nosotros llevamos rebotes al cistas en la media para seguir cayendo ahora si
1488200	1493200	nosotros lo logramos agarrar en este punto y el precio sube lo que hay que
1493200	1497200	hacer es ponerle un estopa al precio de entrada tal cual lo vimos ayer en una
1497200	1503200	cripto que me dieron a micro que fue ICP creo que fue en vivo estábamos yo le
1503200	1508200	metí un short a quien vivo y ustedes vieron que me dio la razón del 1% pero
1508200	1514200	5x eso es un 5% entonces yo lo que hago es que le pongo el stop un poquitito
1514200	1519200	agarrando una cosita solo para las comisiones del exchange y lo dejo correr
1519200	1527200	no sé qué habrá pasado si habrá bajado más seguramente gané si subió no perdí
1527200	1533200	entonces lo importante primero es aprender a no perder y después vemos
1533200	1539200	cómo vamos a ganar de acuerdo qué significan las palomas verdes en los
1539200	1548200	ejemplos que diste a ok nosotros tenemos cinco filtros para determinar la
1548200	1554200	probabilidad más alta los chequesitos estos que están aquí significa que de
1555200	1563200	los cinco que son los filtros bueno son siete pero los otros dos ese fue una
1563200	1570200	pregunta que me dejaron ahí miren cinco filtros son técnicos dos son de mano el
1570200	1577200	sexto es manipulación y el séptimo es especulación los dos últimos no se los
1577200	1584200	puedo enseñar yo porque uno es el chinito y el otro es usted entonces el
1584200	1588200	que cuando venga el chinito vender o sea el chinito es todo aquello que nosotros
1588200	1592200	no conocemos que va a hacer que el mercado caiga con fuerza
1594200	1598200	si y la especulación es
1598200	1608200	su capacidad para ver lo que no está ahí lo que no se puede ver con los ojos
1608200	1617200	entonces en esos dos yo no sé cómo enseñarle eso yo lo que sí sé es que
1617200	1623200	eso se aprende con la experiencia en el mercado o sea viendo gráficos y
1623200	1629200	teniendo muchas horas de pantalla va a poder identificar esos últimos dos
1629200	1637200	ahora del uno al cinco son técnicos entonces abajo tiene dos no ya los vio
1637200	1641200	tiene una pendiente negativa en esta palomita que está aquí en esa verde
1641200	1648200	perfecto de cinco llevo uno que me dice que sí que va a subir luego tengo una
1648200	1652200	direccionalidad alcista que me dice que también que entra en long de acuerdo
1652200	1659200	por la parte alta cuando yo voy a ver primero determino la tendencia este sería
1659200	1663200	el tercero no ya llevamos dos que están por la parte baja que me dicen que sí
1663200	1669200	que entre ahora al ver el precio por la parte alta al ver que la media móvil de
1669200	1674200	55 periodos está por arriba del precio y el precio está topando la media me está
1674200	1681200	diciendo que no que no entre ahí luego la tendencia me está diciendo en ese
1681200	1687200	en esta otra x que está aquí me está diciendo que no que no entre ahí porque
1687200	1692200	la tendencia ya cambió de va de alcista bajista y el último es el punto de
1692200	1696200	control que sirve de soporte o resistencia que me está diciendo que
1696200	1703200	tampoco entre ahí porque el trade no es rentable es decir que si yo trato de
1703200	1707200	buscar un long en la temporalidad en que lo estaba viendo que no aparece aquí
1707200	1713200	pero imagínese que es cuatro horas tengo tres que me dicen que no bueno cuatro
1713200	1718200	por la divergencia bajista es decir por el volumen decreciente yo puesto cuatro
1718200	1724200	pero este yo honestamente no lo uso mucho porque ese depende del exchange en
1724200	1730200	donde usted lo esté viendo si es un exchange nuevo volumen no va a tener
1730200	1735200	entonces no yo no tengo un volumen consolidado entonces por eso a este no
1735200	1739200	le doy mucha importancia porque va a depender del exchange donde usted esté
1739200	1745200	haciendo su análisis para analizar yo siempre le voy a decir que lo hagan en
1745200	1752200	binance por el volumen que maneja y como muestreo está muy bien aunque yo no
1753200	1759200	pero en binance de acuerdo pero el volumen es importante para no bueno que
1759200	1764200	es que en bitcoin no vamos a mover nosotros el no vamos a mover el precio
1764200	1770200	nosotros unos cien dólares que vendamos se entiende bien idea pero mire si tengo
1770200	1776200	cruce de medios móviles si la tendencia ya cambio bajista esa es
1777200	1784200	una equis no voy a operar si el precio está topadito a la media de 55 periodos
1784200	1791200	ese es otra equis no voy a operar y encima la parte más importante de
1791200	1797200	negociación de contratos en este activo está cerca del precio actual por lo
1797200	1804200	tanto aunque yo intente operar eso que está en pantalla el trade no me va a ser
1804200	1811200	rentable porque el esto tendría que ponerlo por debajo de aquí por debajo
1811200	1819200	de aquí mire y estoy justo topando resistencia por lo tanto tengo tres que
1819200	1825200	me dicen que no lo haga y tengo dos que me dicen que sí entonces qué haríamos
1825200	1833200	nosotros nada nada porque ante la duda nosotros nos quedamos fuera nosotros lo
1833200	1841200	que queremos es operar operar patrones confiables es decir tener cuatro que nos
1841200	1846200	digan que sí y uno que nos diga que no ahora si usted encuentra uno en donde
1846200	1852200	los cinco le van a decir que sí hay que entrar de acuerdo y usar su respectivo
1852200	1854200	esto
1856200	1861200	bien vamos a preguntas ahora sí yo los estoy leyendo a ustedes pero
1861200	1865200	básicamente el repaso de los no operables o las zonas no operables eran
1865200	1873200	esas la y este de la zona del tj y la duda creo que ya quedó claro
1876200	1882200	no me Brian dice y si son tres es que en el ejemplo son tres pero son tres
1882200	1887200	negativos no 1 2 3 negativos este no lo tomen en cuenta el de abajo del volumen
1887200	1891200	porque depende del exchange pero si ustedes se fijan hay tres arriba que te
1891200	1897200	dicen que no y dos que te dicen que sí ahora siempre den más prioridad a los de
1897200	1903200	arriba que a los de abajo porque los de abajo los dos son indicadores y son
1903200	1909200	tardíos en relación al precio en los de arriba son el precio para nosotros
1909200	1916200	para nosotros entonces la parte más importante va a ser siempre precio tiempo
1916200	1925200	y volumen de acuerdo eso es como los pilares del precio para nosotros y por
1925200	1932200	la parte baja vamos a llevar algo que de forma visual nos va a decir si hay
1932200	1938200	fuerza en esa dirección y cuánto tiempo tenemos que esperar para poder entrar o
1938200	1944200	tomar ganancias por lo tanto los tres más importantes están en el precio en
1944200	1952200	la parte alta y los dos de abajo solo es para buscar confirmaciones de acuerdo
1952200	1957200	en el semanal veces sería un triple techo se esperaría un retroceso de la
1957200	1965200	media de 55 totalmente y no porque sea un triple techo sino porque es normal
1965200	1973200	ver caída del precio después del halving yo opino si usted está a largo
1973200	1980200	plazo no venda nada de acuerdo no no venda nada ahora yo en un semanal en un
1980200	1990200	diario yo si vendo yo si vendo porque necesito tener liquidez para
1990200	1993200	para
1993200	1999200	imagínense que bitcoin cae a 30 mil dólares o a 40 mil en un mechazo loco
1999200	2005200	yo lo que voy a hacer es comprar o poner órdenes de compra y no se trata de
2005200	2012200	buscar golpes de suerte pero yo creo que por los por las empresas mineras que
2012200	2015200	también pagan
2015200	2022200	están cubriendo los costos energéticos los taxes van a pagar sus equipos y
2022200	2030200	nosotros lo vamos a encender bueno yo y espero que tal vez usted busque alguna
2030200	2035200	oportunidad de negocio viendo la oportunidad de los ordinals
2035200	2039200	pero ese es otro tema en este momento preguntas sobre lo que ustedes
2039200	2045200	consideraron que no quedó claro ayer yo de todas maneras yo ya tengo la lista
2045200	2051200	el organizador del evento ya me pasó como unas 38 preguntas incluyendo si
2051200	2055200	pago impuestos pero eso se la voy a responder por correo electrónico de
2055200	2064200	acuerdo a todos les voy a responder pero demen tiempo para llegar a mi casa y
2064200	2069200	responderles no no hay problema si ahora voy a responder las preguntas como
2069200	2074200	más generales para cubrir la mayor cantidad de personas que tienen la misma
2074200	2080200	duda bien jesús si ya las filtral filtraste es
2080200	2087200	agarra tu micrófono y me las vas diciendo porfa claro claro que sí
2088200	2096200	la primera vez se escucha si se escucha así como sabes cuando entrar en una onda
2096200	2102200	2 o 4 que te confirma que tenemos una onda 2 con que adx divergencia etcétera
2102200	2107200	ok perfecto buena pregunta nosotros eso ya lo estudiamos pero yo te voy a poner
2107200	2114200	aquí un ejemplo porque digamos se aprende más cuando nosotros estamos en
2114200	2118200	vivo entonces yo siempre voy en vivo así que aquí vamos a ir ya el gráfico de
2118200	2122200	bitcoin si no tengo ese patrón lo voy a ir a buscar
2122200	2129200	de acuerdo si este bitcoin aquí está aquí está mira
2129200	2134200	cómo saber este es el gráfico de una hora y me va a servir únicamente para
2134200	2140200	este ejercicio y este ejemplo que te voy a dar teniendo en cuenta que
2141200	2146200	vamos a buscar los cinco movimientos de ellos no es lo que me has pedido recuerden
2146200	2153200	que uno tres cinco son impulsos dos cuatro son retrocesos entonces el número
2153200	2159200	uno de ellos siempre va a ser el más difícil de agarrar porque básicamente
2159200	2165200	es el dip hasta este punto entonces la entrada para nosotros no es en donde está
2165200	2172200	ni de broma el precio tendría que caer a una onda 2 sobre la media de 55
2172200	2179200	normalmente el retroceso de una onda 2 cae sobre el soporte de la media de 55
2179200	2185200	la voy a poner todas solo para digamos hacer voy a apartarlas vamos a ir de
2185200	2192200	donde en onda ustedes solo vean la uno de acuerdo lo demás no importa miren a
2192200	2198200	partir de aquí hemos dicho que nosotros solo vamos a hacer al cistas ayer
2198200	2201200	hablábamos de un rebote a la media y hoy lo vemos que está más alto en el
2201200	2207200	gráfico de una hora cómo detectarlo si a partir de que agarras un valle verde
2207200	2210200	con una pendiente positiva que la estamos viendo ahí el cruce de medias
2210200	2216200	móviles que se acaba de dar este es un rompe y apoya ese patrón que yo les he
2216200	2221200	comentado que se llama rompe y apoya normalmente el retroceso de la onda 1
2221200	2227200	cae en una onda 2 sobre la media de 55 entonces este es el rompe y apoya y
2227200	2233200	normalmente yo le digo apoya porque apoya donde antes era una zona de resistencia
2233200	2237200	correcto entonces dónde estaría la entrada si este
2237200	2242200	fue un cambio de tendencia aquí arriba no después del retroceso
2242200	2249200	preparamos y preparamos así si ustedes se fijan entonces el stop
2249200	2255200	queda por debajo del área de volumen importante que es este que es el volumen
2255200	2259200	pero yo le voy a decir indicador en este momento porque nos dicen dónde está el
2259200	2264200	área que nos va a servir como soporte es decir que hay una presión compradora en
2264200	2268200	este punto así como le voy a poner una flecha para que se entienda mejor
2268200	2273200	entonces si yo lo logro agarrar en este punto la probabilidad más alta que llevo
2273200	2277200	es de ganar porque después de que rompe y apoya sobre el área de soporte
2277200	2282200	entramos el stop por debajo del point of control este que está aquí
2282200	2287200	espero que no se mire pero lo voy a poner por aquí que hace referencia al de
2287200	2292200	arriba a esta línea blanca entonces el stop por debajo ahora veamos de qué
2292200	2297200	tamaño es ese stop del 1.67% en gráficos de una hora para bitcoin está
2297200	2304200	perfectamente bien si bien ahora cómo saber entonces si
2304200	2309200	si vamos a desarrollar la onda tres esta que está aquí en esta onda tres
2309200	2315200	suele ser la más larga en tiempo y en distancia en el precio la cuatro y la
2315200	2321200	cinco la quito no no le dan caso a eso en la vida real esto podría ser un te
2321200	2327200	joden solamente es un te joden si no lleva fuerza y dirección de acuerdo en
2327200	2331200	este caso como yo si lleva fuerza dirección y si no lleva fuerza y
2331200	2335200	en este caso como yo si lleva fuerza dirección cruce medias móviles en
2335200	2339200	gráficos de una hora el precio sube esperamos un retroceso y buscamos una
2339200	2345200	posición en long únicamente si el precio no rompe esta zona pero cuando esté
2345200	2349200	ahí ya dijimos verdad ahí entramos nosotros le calculamos un esto por
2349200	2353200	debajo del point of control y ahí entramos si perdemos perdemos bien
2353200	2359200	sabemos porque perdimos en caso en caso en este ejercicio de que el precio
2359200	2365200	efectivamente comience a subir nuevamente más o menos en esta zona en
2365200	2371200	ese triangulo en ese rectángulo amarillo este es duda no es te joden este es una
2371200	2376200	duda porque la onda tres siempre está cortada después de que rompe el máximo
2376200	2383200	anterior previo ahí donde les he puesto el precio debería en un futuro pues
